micro_benchmark,afl,aflplusplus,eclipser,entropic,honggfuzz,libfuzzer
vorbis-2017-12-11-IDX16,4,1,5,3,2,6
vorbis-2017-12-11-IDX17,5,4,6,2,1,3
vorbis-2017-12-11-IDX18,3,1,4,2,5,2
vorbis-2017-12-11-IDX19,4,1,2,5,3,6
vorbis-2017-12-11-IDX2,3,1,4,5,2,5
vorbis-2017-12-11-IDX20,3,2,5,4,1,6
vorbis-2017-12-11-IDX21,6,1,4,3,2,5
vorbis-2017-12-11-IDX22,4,2,5,1,3,6
vorbis-2017-12-11-IDX23,3,6,2,4,1,5
vorbis-2017-12-11-IDX24,3,1,4,5,2,6
vorbis-2017-12-11-IDX25,4,3,1,6,2,5
vorbis-2017-12-11-IDX26,3,1,4,2,5,6
vorbis-2017-12-11-IDX27,5,2,4,6,1,3
vorbis-2017-12-11-IDX28,3,1,2,5,4,6
vorbis-2017-12-11-IDX29,4,1,5,2,3,6
vorbis-2017-12-11-IDX3,1,2,6,3,5,4
vorbis-2017-12-11-IDX30,4,1,5,3,2,6
vorbis-2017-12-11-IDX31,2,3,4,1,5,6
vorbis-2017-12-11-IDX32,1,2,6,4,3,5
vorbis-2017-12-11-IDX33,5,3,5,1,4,2
vorbis-2017-12-11-IDX34,2,3,4,1,5,6
vorbis-2017-12-11-IDX35,2,1,5,3,6,4
vorbis-2017-12-11-IDX36,3,2,5,4,1,6
vorbis-2017-12-11-IDX37,6,1,5,4,2,3
vorbis-2017-12-11-IDX38,3,1,2,5,4,6
vorbis-2017-12-11-IDX39,5,3,6,2,4,1
vorbis-2017-12-11-IDX4,2,4,3,6,1,5
vorbis-2017-12-11-IDX40,1,3,2,4,6,5
vorbis-2017-12-11-IDX41,5,1,4,3,2,6
vorbis-2017-12-11-IDX42,4,2,3,5,1,6
vorbis-2017-12-11-IDX43,1,3,2,4,5,6
vorbis-2017-12-11-IDX44,3,2,5,4,1,6
vorbis-2017-12-11-IDX45,5,1,4,3,2,6
vorbis-2017-12-11-IDX46,2,1,4,5,3,6
vorbis-2017-12-11-IDX47,4,3,5,2,1,4
vorbis-2017-12-11-IDX48,3,6,4,2,1,5
vorbis-2017-12-11-IDX49,1,4,2,3,5,6
vorbis-2017-12-11-IDX5,3,1,6,5,2,4
vorbis-2017-12-11-IDX50,1,4,2,6,5,3
vorbis-2017-12-11-IDX51,3,6,4,2,5,1
vorbis-2017-12-11-IDX52,5,1,3,2,4,6
vorbis-2017-12-11-IDX53,3,1,4,5,2,6
vorbis-2017-12-11-IDX54,6,1,5,3,2,4
vorbis-2017-12-11-IDX55,4,5,2,3,1,6
vorbis-2017-12-11-IDX56,6,3,5,1,4,2
vorbis-2017-12-11-IDX57,2,3,5,1,4,6
vorbis-2017-12-11-IDX58,5,1,3,4,2,6
vorbis-2017-12-11-IDX59,1,4,5,6,2,3
vorbis-2017-12-11-IDX6,1,2,3,5,4,6
vorbis-2017-12-11-IDX60,1,4,3,2,5,6
vorbis-2017-12-11-IDX61,6,1,2,4,3,5
vorbis-2017-12-11-IDX62,5,1,3,4,6,2
vorbis-2017-12-11-IDX63,5,1,3,4,2,6
vorbis-2017-12-11-IDX64,5,2,4,3,6,1
vorbis-2017-12-11-IDX65,3,1,4,2,6,5
vorbis-2017-12-11-IDX66,1,3,5,4,2,6
vorbis-2017-12-11-IDX67,6,2,5,1,3,4
vorbis-2017-12-11-IDX68,5,2,4,6,1,3
vorbis-2017-12-11-IDX69,2,1,6,3,4,5
vorbis-2017-12-11-IDX7,3,5,4,2,1,6
vorbis-2017-12-11-IDX70,2,1,5,4,3,6
vorbis-2017-12-11-IDX71,4,1,5,3,2,6
vorbis-2017-12-11-IDX72,2,1,4,5,3,6
vorbis-2017-12-11-IDX73,4,2,5,3,1,6
vorbis-2017-12-11-IDX74,5,1,6,3,2,4
vorbis-2017-12-11-IDX75,2,1,3,4,6,5
vorbis-2017-12-11-IDX76,5,1,3,2,4,6
vorbis-2017-12-11-IDX77,4,1,5,2,3,6
vorbis-2017-12-11-IDX78,1,5,6,2,4,3
vorbis-2017-12-11-IDX79,4,2,3,1,5,5
vorbis-2017-12-11-IDX8,3,2,5,4,1,6
vorbis-2017-12-11-IDX80,3,1,5,2,4,6
vorbis-2017-12-11-IDX81,2,3,4,5,1,6
vorbis-2017-12-11-IDX82,3,1,4,2,6,5
vorbis-2017-12-11-IDX83,3,6,2,4,5,1
vorbis-2017-12-11-IDX84,3,1,5,2,4,6
vorbis-2017-12-11-IDX85,4,3,6,1,5,2
vorbis-2017-12-11-IDX86,4,2,3,1,5,6
vorbis-2017-12-11-IDX87,2,1,3,4,6,5
vorbis-2017-12-11-IDX88,3,1,5,4,2,6
vorbis-2017-12-11-IDX89,3,5,4,2,1,6
vorbis-2017-12-11-IDX9,2,1,4,6,3,5
vorbis-2017-12-11-IDX90,4,1,3,5,6,2
vorbis-2017-12-11-IDX91,4,1,3,2,5,6
vorbis-2017-12-11-IDX92,3,5,4,1,6,2
vorbis-2017-12-11-IDX93,1,2,6,3,5,4
vorbis-2017-12-11-IDX94,2,3,3,1,4,5
vorbis-2017-12-11-IDX95,3,1,4,5,2,6
vorbis-2017-12-11-IDX96,4,1,3,6,2,5
vorbis-2017-12-11-IDX97,2,3,5,1,4,6
vorbis-2017-12-11-IDX98,5,1,6,3,2,4
vorbis-2017-12-11-IDX99,2,1,5,3,4,6
