,git_hash,experiment_filestore,experiment,fuzzer,benchmark,time_started,time_ended,trial_id,time,edges_covered,fuzzer_stats,crash_key,bugs_covered
6080,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,35100,24093,,,0
6121,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,36000,24100,,,0
6175,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,36900,24388,,,0
6217,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,37800,24390,,,0
6271,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,38700,24392,,,0
6308,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,39600,24399,,,0
6366,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,40500,24405,,,0
6405,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,41400,24412,,,0
6467,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,42300,24412,,,0
6511,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,43200,24446,,,0
6564,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,44100,24466,,,0
6610,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,45000,24476,,,0
6651,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,45900,24479,,,0
6697,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,46800,24484,,,0
6752,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,47700,24529,,,0
6813,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,48600,25882,,,0
6861,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,49500,26279,,,0
6913,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,50400,26285,,,0
6968,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,51300,26313,,,0
7018,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,52200,26348,,,0
7077,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,53100,26352,,,0
7124,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,54000,26360,,,0
7183,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,54900,26538,,,0
7243,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,55800,26562,,,0
7290,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,56700,26575,,,0
7343,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,57600,26575,,,0
7398,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,58500,26580,,,0
7464,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,59400,26616,,,0
7508,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,60300,26649,,,0
7558,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,61200,26649,,,0
7630,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,62100,26649,,,0
7676,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,63000,26649,,,0
7728,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,63900,26700,,,0
7784,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,64800,26701,,,0
7832,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,65700,26705,,,0
7879,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,66600,26709,,,0
7932,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,67500,26733,,,0
7995,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,68400,26749,,,0
8044,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,69300,26749,,,0
8097,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,70200,26764,,,0
8163,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,71100,26776,,,0
8211,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,72000,26779,,,0
8269,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,72900,26782,,,0
8322,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,73800,26798,,,0
8378,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,74700,26863,,,0
8444,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,75600,26863,,,0
8487,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,76500,26863,,,0
8536,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,77400,26863,,,0
8566,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,78300,26863,,,0
8636,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,79200,26863,,,0
8688,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,80100,26870,,,0
8741,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,81000,26870,,,0
8820,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,81900,26871,,,0
8888,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,82800,26871,,,0
9170,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,83700,26871,,,0
9534,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,84600,26934,,,0
9718,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,85500,26934,,,0
9869,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.369342,,41,86400,26935,,,0
23,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,900,15659,,,0
407,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,1800,16907,,,0
432,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,2700,17409,,,0
477,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,3600,18097,,,0
505,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,4500,18510,,,0
826,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,5400,18592,,,0
884,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,6300,19473,,,0
1252,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,7200,19668,,,0
1295,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,8100,19964,,,0
1349,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,9000,21635,,,0
1631,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,9900,22229,,,0
1669,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,10800,22452,,,0
1906,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,11700,22475,,,0
2078,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,12600,22557,,,0
2244,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,13500,22584,,,0
2422,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,14400,22741,,,0
2491,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,15300,22818,,,0
2690,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,16200,22862,,,0
2948,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,17100,22888,,,0
3031,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,18000,23348,,,0
3082,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,18900,23379,,,0
3313,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,19800,23491,,,0
3652,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,20700,23527,,,0
3718,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,21600,23552,,,0
3750,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,22500,23572,,,0
3974,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,23400,23588,,,0
4011,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,24300,23593,,,0
4400,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,25200,24018,,,0
4445,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,26100,24128,,,0
4507,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,27000,24178,,,0
4558,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,27900,24266,,,0
5077,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,28800,24845,,,0
5124,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,29700,24979,,,0
5187,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,30600,25208,,,0
5227,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,31500,25260,,,0
5318,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,32400,25275,,,0
5397,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,33300,25515,,,0
5963,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,34200,25537,,,0
6041,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,35100,25581,,,0
6087,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,36000,25581,,,0
6142,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,36900,25620,,,0
6182,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,37800,25675,,,0
6240,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,38700,25698,,,0
6290,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,39600,25708,,,0
6323,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,40500,25718,,,0
6374,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,41400,25718,,,0
6418,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,42300,25786,,,0
6447,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,43200,25827,,,0
6510,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,44100,25840,,,0
6574,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,45000,25860,,,0
6616,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,45900,25861,,,0
6659,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,46800,25893,,,0
6707,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,47700,25893,,,0
6749,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,48600,25896,,,0
6802,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,49500,25896,,,0
6855,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,50400,25996,,,0
6904,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,51300,25996,,,0
6956,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,52200,25996,,,0
7006,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,53100,25997,,,0
7057,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,54000,25997,,,0
7104,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,54900,25997,,,0
7138,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,55800,26042,,,0
7204,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,56700,26042,,,0
7256,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,57600,26219,,,0
7299,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,58500,26227,,,0
7356,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,59400,26227,,,0
7410,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,60300,26234,,,0
7468,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,61200,26237,,,0
7510,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,62100,26239,,,0
7565,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,63000,26243,,,0
7637,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,63900,26245,,,0
7672,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,64800,26246,,,0
7720,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,65700,26265,,,0
7769,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,66600,26265,,,0
7825,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,67500,26274,,,0
7873,45668bb09ccc1f7ab7f2cdebee11a18b9d8d4e27,/local/pfm/out/experiment-data,brain14,aflpp_custom_mutator,freetype2-2017,2022-01-06 06:49:26.039130,,42,68400,26299,,,0
