micro_benchmark,afl,aflplusplus,eclipser,entropic,honggfuzz,libfuzzer
vorbis-2017-12-11-IDX16,4,1,6,3,5,2
vorbis-2017-12-11-IDX17,4,3,5,1,2,6
vorbis-2017-12-11-IDX18,6,2,1,5,4,3
vorbis-2017-12-11-IDX19,5,3,4,2,1,6
vorbis-2017-12-11-IDX2,6,2,3,5,1,4
vorbis-2017-12-11-IDX20,5,3,6,1,4,2
vorbis-2017-12-11-IDX21,6,3,4,1,5,2
vorbis-2017-12-11-IDX22,4,3,6,1,2,5
vorbis-2017-12-11-IDX23,4,2,5,1,3,6
vorbis-2017-12-11-IDX24,3,6,5,2,1,4
vorbis-2017-12-11-IDX25,5,2,6,4,3,1
vorbis-2017-12-11-IDX26,3,2,1,5,4,6
vorbis-2017-12-11-IDX27,4,5,6,1,3,2
vorbis-2017-12-11-IDX28,1,2,6,5,3,4
vorbis-2017-12-11-IDX29,5,1,3,4,2,6
vorbis-2017-12-11-IDX3,3,1,5,4,2,6
vorbis-2017-12-11-IDX30,4,2,3,5,1,6
vorbis-2017-12-11-IDX31,4,5,6,1,2,3
vorbis-2017-12-11-IDX32,6,3,4,2,5,1
vorbis-2017-12-11-IDX33,5,2,1,3,4,6
vorbis-2017-12-11-IDX34,6,4,5,3,2,1
vorbis-2017-12-11-IDX35,5,2,6,4,3,1
vorbis-2017-12-11-IDX36,2,1,6,4,3,5
vorbis-2017-12-11-IDX37,2,4,3,5,1,6
vorbis-2017-12-11-IDX38,2,1,4,6,3,5
vorbis-2017-12-11-IDX39,6,4,5,2,1,3
vorbis-2017-12-11-IDX4,1,2,6,5,3,4
vorbis-2017-12-11-IDX40,1,2,4,3,5,6
vorbis-2017-12-11-IDX41,5,2,4,3,1,6
vorbis-2017-12-11-IDX42,2,4,1,5,3,6
vorbis-2017-12-11-IDX43,3,2,5,6,4,1
vorbis-2017-12-11-IDX44,1,2,3,5,4,6
vorbis-2017-12-11-IDX45,2,5,1,4,3,6
vorbis-2017-12-11-IDX46,3,1,2,4,6,5
vorbis-2017-12-11-IDX47,6,1,2,5,3,4
vorbis-2017-12-11-IDX48,5,4,6,1,2,3
vorbis-2017-12-11-IDX49,4,2,3,6,1,5
vorbis-2017-12-11-IDX5,6,2,3,1,4,5
vorbis-2017-12-11-IDX50,5,3,4,3,1,2
vorbis-2017-12-11-IDX51,3,6,5,2,4,1
vorbis-2017-12-11-IDX52,3,1,4,5,2,6
vorbis-2017-12-11-IDX53,4,2,3,5,1,6
vorbis-2017-12-11-IDX54,4,2,5,6,3,1
vorbis-2017-12-11-IDX55,2,1,3,6,4,5
vorbis-2017-12-11-IDX56,5,3,6,4,2,1
vorbis-2017-12-11-IDX57,1,4,5,3,2,6
vorbis-2017-12-11-IDX58,5,1,2,4,3,6
vorbis-2017-12-11-IDX59,1,2,3,5,4,6
vorbis-2017-12-11-IDX6,4,1,5,2,6,3
vorbis-2017-12-11-IDX60,5,6,1,4,3,2
vorbis-2017-12-11-IDX61,2,3,6,1,5,4
vorbis-2017-12-11-IDX62,3,1,4,4,2,5
vorbis-2017-12-11-IDX63,5,4,2,3,1,6
vorbis-2017-12-11-IDX64,3,1,4,6,2,5
vorbis-2017-12-11-IDX65,6,3,4,1,5,2
vorbis-2017-12-11-IDX66,4,3,1,2,5,6
vorbis-2017-12-11-IDX67,3,5,4,2,1,6
vorbis-2017-12-11-IDX68,4,2,5,1,3,6
vorbis-2017-12-11-IDX69,2,3,1,4,5,6
vorbis-2017-12-11-IDX7,4,1,5,3,2,6
vorbis-2017-12-11-IDX70,5,2,4,6,1,3
vorbis-2017-12-11-IDX71,4,6,5,2,1,3
vorbis-2017-12-11-IDX72,5,1,6,2,3,4
vorbis-2017-12-11-IDX73,5,2,6,1,4,3
vorbis-2017-12-11-IDX74,4,2,3,1,5,6
vorbis-2017-12-11-IDX75,6,3,1,5,2,4
vorbis-2017-12-11-IDX76,4,1,3,5,2,6
vorbis-2017-12-11-IDX77,4,1,6,2,3,5
vorbis-2017-12-11-IDX78,3,1,4,5,2,6
vorbis-2017-12-11-IDX79,4,2,3,5,1,6
vorbis-2017-12-11-IDX8,4,1,4,2,5,3
vorbis-2017-12-11-IDX80,1,4,2,6,5,3
vorbis-2017-12-11-IDX81,3,2,1,4,5,6
vorbis-2017-12-11-IDX82,4,1,2,5,3,6
vorbis-2017-12-11-IDX83,6,3,5,4,1,2
vorbis-2017-12-11-IDX84,5,1,3,4,2,6
vorbis-2017-12-11-IDX85,5,3,4,1,6,2
vorbis-2017-12-11-IDX86,5,3,2,4,1,6
vorbis-2017-12-11-IDX87,2,1,5,3,4,6
vorbis-2017-12-11-IDX88,2,3,5,1,4,6
vorbis-2017-12-11-IDX89,4,1,6,5,2,3
vorbis-2017-12-11-IDX9,6,2,4,3,1,5
vorbis-2017-12-11-IDX90,3,2,4,5,1,6
vorbis-2017-12-11-IDX91,3,1,5,4,2,6
vorbis-2017-12-11-IDX92,4,1,6,3,2,5
vorbis-2017-12-11-IDX93,3,1,5,2,4,6
vorbis-2017-12-11-IDX94,6,1,5,2,3,4
vorbis-2017-12-11-IDX95,5,2,6,1,3,4
vorbis-2017-12-11-IDX96,3,2,4,5,1,6
vorbis-2017-12-11-IDX97,5,4,6,3,1,2
vorbis-2017-12-11-IDX98,4,1,5,3,2,6
vorbis-2017-12-11-IDX99,3,1,5,4,2,6
