,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
358,aflplusplus,298,60,1534,1579,2060,5,bloaty_fuzz_target-IDX59
359,honggfuzz,271,900,1534,1745,60,6,bloaty_fuzz_target-IDX59
360,entropic,114,720,119,4435,6061,1,bloaty_fuzz_target-IDX60
361,libfuzzer,99,120,119,3778,7961,2,bloaty_fuzz_target-IDX60
362,eclipser,64,240,119,3699,9961,3,bloaty_fuzz_target-IDX60
363,honggfuzz,58,60,119,3630,61,4,bloaty_fuzz_target-IDX60
364,afl,58,120,119,3897,4061,5,bloaty_fuzz_target-IDX60
365,aflplusplus,51,60,119,3836,2061,6,bloaty_fuzz_target-IDX60
366,entropic,220,780,1151,2193,6062,1,bloaty_fuzz_target-IDX61
367,honggfuzz,187,600,1151,2001,62,2,bloaty_fuzz_target-IDX61
368,eclipser,158,600,1151,1998,9962,3,bloaty_fuzz_target-IDX61
369,aflplusplus,143,900,1151,1756,2062,4,bloaty_fuzz_target-IDX61
370,afl,134,900,1151,1905,4062,5,bloaty_fuzz_target-IDX61
371,libfuzzer,119,120,1151,1946,7962,6,bloaty_fuzz_target-IDX61
372,honggfuzz,373,540,435,4592,63,1,bloaty_fuzz_target-IDX62
373,entropic,363,900,435,4429,6063,2,bloaty_fuzz_target-IDX62
374,eclipser,325,900,435,4267,9963,3,bloaty_fuzz_target-IDX62
375,afl,314,900,435,4254,4063,4,bloaty_fuzz_target-IDX62
376,libfuzzer,275,900,435,4054,7963,5,bloaty_fuzz_target-IDX62
377,aflplusplus,239,60,435,3747,2063,6,bloaty_fuzz_target-IDX62
378,afl,1100,900,1651,3580,4064,1,bloaty_fuzz_target-IDX63
379,entropic,110,720,1651,1696,6064,2,bloaty_fuzz_target-IDX63
380,honggfuzz,108,780,1651,1525,64,3,bloaty_fuzz_target-IDX63
381,eclipser,104,720,1651,1557,9964,4,bloaty_fuzz_target-IDX63
382,aflplusplus,89,60,1651,1240,2064,5,bloaty_fuzz_target-IDX63
383,libfuzzer,87,180,1651,1602,7964,6,bloaty_fuzz_target-IDX63
384,honggfuzz,386,900,1709,1691,65,1,bloaty_fuzz_target-IDX64
385,libfuzzer,360,240,1709,1412,7965,2,bloaty_fuzz_target-IDX64
386,eclipser,331,120,1709,1525,9965,3,bloaty_fuzz_target-IDX64
387,entropic,291,360,1709,1477,6065,4,bloaty_fuzz_target-IDX64
388,aflplusplus,291,780,1709,1314,2065,5,bloaty_fuzz_target-IDX64
389,afl,262,660,1709,1267,4065,6,bloaty_fuzz_target-IDX64
390,entropic,1681,840,1999,4295,6066,1,bloaty_fuzz_target-IDX65
391,honggfuzz,1661,900,1999,4324,66,2,bloaty_fuzz_target-IDX65
392,aflplusplus,1482,480,1999,3138,2066,3,bloaty_fuzz_target-IDX65
393,eclipser,388,900,1999,1425,9966,4,bloaty_fuzz_target-IDX65
394,afl,386,180,1999,1140,4066,5,bloaty_fuzz_target-IDX65
395,libfuzzer,318,480,1999,1481,7966,6,bloaty_fuzz_target-IDX65
396,honggfuzz,199,840,359,4748,67,1,bloaty_fuzz_target-IDX66
397,eclipser,192,900,359,4226,9967,2,bloaty_fuzz_target-IDX66
398,entropic,175,900,359,4240,6067,3,bloaty_fuzz_target-IDX66
399,afl,158,660,359,4161,4067,4,bloaty_fuzz_target-IDX66
400,aflplusplus,120,60,359,3721,2067,5,bloaty_fuzz_target-IDX66
401,libfuzzer,112,780,359,3449,7967,6,bloaty_fuzz_target-IDX66
402,honggfuzz,365,840,398,4798,68,1,bloaty_fuzz_target-IDX67
403,entropic,364,900,398,4390,6068,2,bloaty_fuzz_target-IDX67
404,libfuzzer,349,840,398,4433,7968,3,bloaty_fuzz_target-IDX67
405,afl,348,720,398,4317,4068,4,bloaty_fuzz_target-IDX67
406,eclipser,310,900,398,4262,9968,5,bloaty_fuzz_target-IDX67
407,aflplusplus,276,480,398,3903,2068,6,bloaty_fuzz_target-IDX67
408,honggfuzz,421,900,467,4828,69,1,bloaty_fuzz_target-IDX68
409,libfuzzer,407,780,467,4384,7969,2,bloaty_fuzz_target-IDX68
410,afl,391,780,467,4190,4069,3,bloaty_fuzz_target-IDX68
411,eclipser,374,900,467,4222,9969,4,bloaty_fuzz_target-IDX68
412,aflplusplus,360,660,467,4097,2069,5,bloaty_fuzz_target-IDX68
413,entropic,337,900,467,4236,6069,6,bloaty_fuzz_target-IDX68
414,honggfuzz,355,840,465,1509,70,1,bloaty_fuzz_target-IDX69
415,entropic,351,720,465,1427,6070,2,bloaty_fuzz_target-IDX69
416,libfuzzer,339,480,465,1544,7970,3,bloaty_fuzz_target-IDX69
417,eclipser,268,780,465,1448,9970,4,bloaty_fuzz_target-IDX69
418,aflplusplus,194,840,465,1181,2070,5,bloaty_fuzz_target-IDX69
419,afl,143,60,465,1031,4070,6,bloaty_fuzz_target-IDX69
420,libfuzzer,225,780,1185,1910,7971,1,bloaty_fuzz_target-IDX70
421,entropic,215,900,1185,2081,6071,2,bloaty_fuzz_target-IDX70
422,honggfuzz,213,900,1185,1897,71,3,bloaty_fuzz_target-IDX70
423,afl,212,900,1185,1607,4071,4,bloaty_fuzz_target-IDX70
424,eclipser,172,600,1185,1867,9971,5,bloaty_fuzz_target-IDX70
425,aflplusplus,138,840,1185,1577,2071,6,bloaty_fuzz_target-IDX70
426,entropic,230,420,1131,1835,6072,1,bloaty_fuzz_target-IDX71
427,eclipser,228,720,1131,1945,9972,2,bloaty_fuzz_target-IDX71
428,libfuzzer,227,900,1131,1918,7972,3,bloaty_fuzz_target-IDX71
429,honggfuzz,226,540,1131,1922,72,4,bloaty_fuzz_target-IDX71
430,afl,222,780,1131,1664,4072,5,bloaty_fuzz_target-IDX71
431,aflplusplus,155,60,1131,1491,2072,6,bloaty_fuzz_target-IDX71
432,honggfuzz,88,720,111,4785,73,1,bloaty_fuzz_target-IDX72
433,eclipser,81,720,111,4103,9973,2,bloaty_fuzz_target-IDX72
434,libfuzzer,76,780,111,4345,7973,3,bloaty_fuzz_target-IDX72
435,entropic,75,240,111,4053,6073,4,bloaty_fuzz_target-IDX72
436,afl,53,480,111,4030,4073,5,bloaty_fuzz_target-IDX72
437,aflplusplus,50,60,111,3810,2073,6,bloaty_fuzz_target-IDX72
438,honggfuzz,82,300,89,3934,74,1,bloaty_fuzz_target-IDX73
439,eclipser,75,780,89,4462,9974,2,bloaty_fuzz_target-IDX73
440,entropic,75,900,89,4142,6074,3,bloaty_fuzz_target-IDX73
441,libfuzzer,69,900,89,4214,7974,4,bloaty_fuzz_target-IDX73
442,aflplusplus,68,120,89,3816,2074,5,bloaty_fuzz_target-IDX73
443,afl,43,240,89,3989,4074,6,bloaty_fuzz_target-IDX73
444,afl,329,600,842,4111,4075,1,bloaty_fuzz_target-IDX74
445,honggfuzz,308,600,842,4084,75,2,bloaty_fuzz_target-IDX74
446,libfuzzer,272,720,842,3953,7975,3,bloaty_fuzz_target-IDX74
447,entropic,269,840,842,3975,6075,4,bloaty_fuzz_target-IDX74
448,eclipser,261,720,842,3958,9975,5,bloaty_fuzz_target-IDX74
449,aflplusplus,212,180,842,3580,2075,6,bloaty_fuzz_target-IDX74
450,afl,144,660,424,1198,4076,1,bloaty_fuzz_target-IDX75
451,honggfuzz,110,720,424,1536,76,2,bloaty_fuzz_target-IDX75
452,entropic,81,600,424,1523,6076,3,bloaty_fuzz_target-IDX75
453,libfuzzer,62,600,424,1428,7976,4,bloaty_fuzz_target-IDX75
454,eclipser,59,120,424,1299,9976,5,bloaty_fuzz_target-IDX75
455,aflplusplus,48,60,424,1010,2076,6,bloaty_fuzz_target-IDX75
456,afl,238,300,564,1420,4077,1,bloaty_fuzz_target-IDX76
457,honggfuzz,237,780,564,1652,77,2,bloaty_fuzz_target-IDX76
458,entropic,233,660,564,1627,6077,3,bloaty_fuzz_target-IDX76
459,eclipser,228,540,564,1622,9977,4,bloaty_fuzz_target-IDX76
460,libfuzzer,210,480,564,1570,7977,5,bloaty_fuzz_target-IDX76
461,aflplusplus,128,480,564,1281,2077,6,bloaty_fuzz_target-IDX76
462,honggfuzz,598,900,739,4328,78,1,bloaty_fuzz_target-IDX77
463,entropic,597,840,739,4518,6078,2,bloaty_fuzz_target-IDX77
464,eclipser,581,720,739,4224,9978,3,bloaty_fuzz_target-IDX77
465,afl,557,900,739,4216,4078,4,bloaty_fuzz_target-IDX77
466,aflplusplus,521,240,739,3928,2078,5,bloaty_fuzz_target-IDX77
467,libfuzzer,511,720,739,4154,7978,6,bloaty_fuzz_target-IDX77
468,honggfuzz,68,600,99,4537,79,1,bloaty_fuzz_target-IDX78
469,libfuzzer,53,840,99,4421,7979,2,bloaty_fuzz_target-IDX78
470,afl,50,900,99,4454,4079,3,bloaty_fuzz_target-IDX78
471,entropic,49,360,99,4167,6079,4,bloaty_fuzz_target-IDX78
472,eclipser,48,600,99,4298,9979,5,bloaty_fuzz_target-IDX78
473,aflplusplus,46,60,99,3728,2079,6,bloaty_fuzz_target-IDX78
474,afl,278,780,300,4415,4080,1,bloaty_fuzz_target-IDX79
475,honggfuzz,275,480,300,4635,80,2,bloaty_fuzz_target-IDX79
476,entropic,251,900,300,4378,6080,3,bloaty_fuzz_target-IDX79
477,libfuzzer,250,900,300,4346,7980,4,bloaty_fuzz_target-IDX79
478,eclipser,249,900,300,4426,9980,5,bloaty_fuzz_target-IDX79
479,aflplusplus,236,120,300,3681,2080,6,bloaty_fuzz_target-IDX79
480,eclipser,1089,180,1099,4073,9981,1,bloaty_fuzz_target-IDX80
481,honggfuzz,1089,840,1099,4138,81,2,bloaty_fuzz_target-IDX80
482,entropic,1085,780,1099,4118,6081,3,bloaty_fuzz_target-IDX80
483,afl,1061,360,1099,4094,4081,4,bloaty_fuzz_target-IDX80
484,aflplusplus,1006,60,1099,3036,2081,5,bloaty_fuzz_target-IDX80
485,libfuzzer,100,720,1099,1644,7981,6,bloaty_fuzz_target-IDX80
486,honggfuzz,144,840,1434,1618,82,1,bloaty_fuzz_target-IDX81
487,entropic,123,720,1434,1654,6082,2,bloaty_fuzz_target-IDX81
488,libfuzzer,122,480,1434,1528,7982,3,bloaty_fuzz_target-IDX81
489,eclipser,118,600,1434,1415,9982,4,bloaty_fuzz_target-IDX81
490,aflplusplus,107,900,1434,1343,2082,5,bloaty_fuzz_target-IDX81
491,afl,101,900,1434,1305,4082,6,bloaty_fuzz_target-IDX81
492,afl,52,600,74,4294,4083,1,bloaty_fuzz_target-IDX82
493,libfuzzer,49,420,74,3999,7983,2,bloaty_fuzz_target-IDX82
494,honggfuzz,48,360,74,4497,83,3,bloaty_fuzz_target-IDX82
495,entropic,44,360,74,4107,6083,4,bloaty_fuzz_target-IDX82
496,eclipser,42,420,74,4134,9983,5,bloaty_fuzz_target-IDX82
497,aflplusplus,41,600,74,3825,2083,6,bloaty_fuzz_target-IDX82
498,eclipser,283,660,1869,1553,9984,1,bloaty_fuzz_target-IDX83
499,afl,282,660,1869,1301,4084,2,bloaty_fuzz_target-IDX83
500,honggfuzz,259,540,1869,1427,84,3,bloaty_fuzz_target-IDX83
501,entropic,209,120,1869,1536,6084,4,bloaty_fuzz_target-IDX83
502,libfuzzer,207,480,1869,1522,7984,5,bloaty_fuzz_target-IDX83
503,aflplusplus,19,60,1869,924,2084,6,bloaty_fuzz_target-IDX83
504,honggfuzz,75,720,252,4663,85,1,bloaty_fuzz_target-IDX84
505,entropic,65,900,252,4500,6085,2,bloaty_fuzz_target-IDX84
506,libfuzzer,63,480,252,4341,7985,3,bloaty_fuzz_target-IDX84
507,afl,57,180,252,4159,4085,4,bloaty_fuzz_target-IDX84
508,eclipser,57,540,252,4371,9985,5,bloaty_fuzz_target-IDX84
509,aflplusplus,47,60,252,4136,2085,6,bloaty_fuzz_target-IDX84
510,entropic,58,840,94,4366,6086,1,bloaty_fuzz_target-IDX85
511,honggfuzz,52,480,94,4700,86,2,bloaty_fuzz_target-IDX85
512,eclipser,50,540,94,4234,9986,3,bloaty_fuzz_target-IDX85
513,afl,46,240,94,4078,4086,4,bloaty_fuzz_target-IDX85
514,aflplusplus,44,420,94,3864,2086,5,bloaty_fuzz_target-IDX85
515,libfuzzer,41,420,94,4044,7986,6,bloaty_fuzz_target-IDX85
516,entropic,78,660,119,3994,6087,1,bloaty_fuzz_target-IDX86
517,libfuzzer,77,720,119,4282,7987,2,bloaty_fuzz_target-IDX86
518,eclipser,55,420,119,4168,9987,3,bloaty_fuzz_target-IDX86
519,afl,34,720,119,4173,4087,4,bloaty_fuzz_target-IDX86
520,honggfuzz,32,720,119,4627,87,5,bloaty_fuzz_target-IDX86
521,aflplusplus,30,60,119,3635,2087,6,bloaty_fuzz_target-IDX86
522,honggfuzz,364,420,376,4401,88,1,bloaty_fuzz_target-IDX87
523,eclipser,363,780,376,4395,9988,2,bloaty_fuzz_target-IDX87
524,afl,350,180,376,3821,4088,3,bloaty_fuzz_target-IDX87
525,aflplusplus,324,120,376,3468,2088,4,bloaty_fuzz_target-IDX87
526,entropic,123,600,376,3470,6088,5,bloaty_fuzz_target-IDX87
527,libfuzzer,98,660,376,3795,7988,6,bloaty_fuzz_target-IDX87
528,afl,1230,540,1303,4202,4089,1,bloaty_fuzz_target-IDX88
529,eclipser,1222,660,1303,4426,9989,2,bloaty_fuzz_target-IDX88
530,entropic,1158,600,1303,4073,6089,3,bloaty_fuzz_target-IDX88
531,aflplusplus,987,60,1303,2875,2089,4,bloaty_fuzz_target-IDX88
532,libfuzzer,353,660,1303,1954,7989,5,bloaty_fuzz_target-IDX88
533,honggfuzz,339,840,1303,1960,89,6,bloaty_fuzz_target-IDX88
534,afl,144,900,396,1271,4090,1,bloaty_fuzz_target-IDX89
535,eclipser,140,660,396,1569,9990,2,bloaty_fuzz_target-IDX89
536,aflplusplus,130,540,396,1404,2090,3,bloaty_fuzz_target-IDX89
537,honggfuzz,119,900,396,1653,90,4,bloaty_fuzz_target-IDX89
538,libfuzzer,101,720,396,1639,7990,5,bloaty_fuzz_target-IDX89
539,entropic,97,720,396,1601,6090,6,bloaty_fuzz_target-IDX89
540,eclipser,454,900,1429,1586,9991,1,bloaty_fuzz_target-IDX90
541,afl,447,480,1429,1361,4091,2,bloaty_fuzz_target-IDX90
542,honggfuzz,447,900,1429,1586,91,3,bloaty_fuzz_target-IDX90
543,entropic,442,840,1429,1535,6091,4,bloaty_fuzz_target-IDX90
544,libfuzzer,395,720,1429,1488,7991,5,bloaty_fuzz_target-IDX90
545,aflplusplus,364,660,1429,1266,2091,6,bloaty_fuzz_target-IDX90
546,honggfuzz,403,780,1770,1564,92,1,bloaty_fuzz_target-IDX91
547,libfuzzer,346,900,1770,1495,7992,2,bloaty_fuzz_target-IDX91
548,entropic,293,420,1770,1494,6092,3,bloaty_fuzz_target-IDX91
549,eclipser,289,900,1770,1433,9992,4,bloaty_fuzz_target-IDX91
550,afl,245,840,1770,1249,4092,5,bloaty_fuzz_target-IDX91
551,aflplusplus,174,240,1770,1170,2092,6,bloaty_fuzz_target-IDX91
552,entropic,232,840,1190,1931,6093,1,bloaty_fuzz_target-IDX92
553,libfuzzer,231,600,1190,1867,7993,2,bloaty_fuzz_target-IDX92
554,honggfuzz,230,900,1190,1886,93,3,bloaty_fuzz_target-IDX92
555,afl,176,720,1190,1629,4093,4,bloaty_fuzz_target-IDX92
556,eclipser,172,780,1190,1880,9993,5,bloaty_fuzz_target-IDX92
557,aflplusplus,130,60,1190,1526,2093,6,bloaty_fuzz_target-IDX92
558,eclipser,313,900,641,4081,9994,1,bloaty_fuzz_target-IDX93
559,honggfuzz,298,900,641,1584,94,2,bloaty_fuzz_target-IDX93
560,afl,291,780,641,4055,4094,3,bloaty_fuzz_target-IDX93
561,entropic,256,300,641,1480,6094,4,bloaty_fuzz_target-IDX93
562,libfuzzer,243,300,641,1446,7994,5,bloaty_fuzz_target-IDX93
563,aflplusplus,36,480,641,960,2094,6,bloaty_fuzz_target-IDX93
564,honggfuzz,413,900,498,4607,95,1,bloaty_fuzz_target-IDX94
565,entropic,173,600,498,3658,6095,2,bloaty_fuzz_target-IDX94
566,afl,143,660,498,3961,4095,3,bloaty_fuzz_target-IDX94
567,eclipser,140,60,498,3645,9995,4,bloaty_fuzz_target-IDX94
568,aflplusplus,140,60,498,3475,2095,5,bloaty_fuzz_target-IDX94
569,libfuzzer,137,540,498,3983,7995,6,bloaty_fuzz_target-IDX94
570,afl,1566,900,1908,4022,4096,1,bloaty_fuzz_target-IDX95
571,eclipser,1554,900,1908,3953,9996,2,bloaty_fuzz_target-IDX95
572,entropic,1434,900,1908,3706,6096,3,bloaty_fuzz_target-IDX95
573,libfuzzer,283,540,1908,1488,7996,4,bloaty_fuzz_target-IDX95
574,honggfuzz,209,60,1908,1340,96,5,bloaty_fuzz_target-IDX95
575,aflplusplus,24,60,1908,937,2096,6,bloaty_fuzz_target-IDX95
576,eclipser,1255,900,1456,4199,9997,1,bloaty_fuzz_target-IDX96
577,afl,157,780,1456,1904,4097,2,bloaty_fuzz_target-IDX96
578,honggfuzz,153,720,1456,2100,97,3,bloaty_fuzz_target-IDX96
579,entropic,143,660,1456,2093,6097,4,bloaty_fuzz_target-IDX96
580,aflplusplus,128,780,1456,1687,2097,5,bloaty_fuzz_target-IDX96
581,libfuzzer,127,780,1456,2015,7997,6,bloaty_fuzz_target-IDX96
582,afl,309,840,1203,1690,4098,1,bloaty_fuzz_target-IDX97
583,eclipser,238,840,1203,1879,9998,2,bloaty_fuzz_target-IDX97
584,honggfuzz,225,900,1203,1785,98,3,bloaty_fuzz_target-IDX97
585,aflplusplus,204,780,1203,1457,2098,4,bloaty_fuzz_target-IDX97
586,entropic,197,780,1203,1876,6098,5,bloaty_fuzz_target-IDX97
587,libfuzzer,190,480,1203,1625,7998,6,bloaty_fuzz_target-IDX97
588,afl,1268,900,1295,4167,4099,1,bloaty_fuzz_target-IDX98
589,eclipser,1265,780,1295,4575,9999,2,bloaty_fuzz_target-IDX98
590,honggfuzz,1259,900,1295,4549,99,3,bloaty_fuzz_target-IDX98
591,entropic,1116,840,1295,3600,6099,4,bloaty_fuzz_target-IDX98
592,aflplusplus,1055,60,1295,3011,2099,5,bloaty_fuzz_target-IDX98
593,libfuzzer,347,720,1295,1963,7999,6,bloaty_fuzz_target-IDX98
594,honggfuzz,232,600,564,4171,100,1,bloaty_fuzz_target-IDX99
595,libfuzzer,198,300,564,3494,8000,2,bloaty_fuzz_target-IDX99
596,afl,197,900,564,4021,4100,3,bloaty_fuzz_target-IDX99
597,entropic,195,840,564,4086,6100,4,bloaty_fuzz_target-IDX99
598,eclipser,194,480,564,3911,10000,5,bloaty_fuzz_target-IDX99
599,aflplusplus,188,180,564,3534,2100,6,bloaty_fuzz_target-IDX99
600,afl,317,300,1374,5229,4101,1,curl_curl_fuzzer_http-IDX0
601,aflplusplus,314,120,1374,5146,2101,2,curl_curl_fuzzer_http-IDX0
602,honggfuzz,314,300,1374,5193,101,3,curl_curl_fuzzer_http-IDX0
603,eclipser,300,180,1374,5159,10001,4,curl_curl_fuzzer_http-IDX0
604,entropic,296,300,1374,4969,6101,5,curl_curl_fuzzer_http-IDX0
605,libfuzzer,296,300,1374,4947,8001,6,curl_curl_fuzzer_http-IDX0
606,aflplusplus,120,120,120,6595,2102,1,curl_curl_fuzzer_http-IDX1
607,eclipser,119,60,120,5200,10002,2,curl_curl_fuzzer_http-IDX1
608,afl,119,60,120,5104,4102,3,curl_curl_fuzzer_http-IDX1
609,entropic,119,120,120,5232,6102,4,curl_curl_fuzzer_http-IDX1
610,libfuzzer,119,180,120,5241,8002,5,curl_curl_fuzzer_http-IDX1
611,honggfuzz,119,180,120,5230,102,6,curl_curl_fuzzer_http-IDX1
612,honggfuzz,772,780,1646,5512,103,1,curl_curl_fuzzer_http-IDX2
613,aflplusplus,756,480,1646,5571,2103,2,curl_curl_fuzzer_http-IDX2
614,entropic,733,600,1646,5489,6103,3,curl_curl_fuzzer_http-IDX2
615,afl,727,120,1646,5128,4103,4,curl_curl_fuzzer_http-IDX2
616,libfuzzer,727,300,1646,4879,8003,5,curl_curl_fuzzer_http-IDX2
617,eclipser,727,900,1646,5371,10003,6,curl_curl_fuzzer_http-IDX2
618,aflplusplus,399,60,399,4545,2104,1,curl_curl_fuzzer_http-IDX3
619,afl,399,60,399,4423,4104,2,curl_curl_fuzzer_http-IDX3
620,honggfuzz,399,60,399,4369,104,3,curl_curl_fuzzer_http-IDX3
621,entropic,399,240,399,4605,6104,4,curl_curl_fuzzer_http-IDX3
622,eclipser,398,300,399,4446,10004,5,curl_curl_fuzzer_http-IDX3
623,libfuzzer,385,420,399,4544,8004,6,curl_curl_fuzzer_http-IDX3
624,aflplusplus,1151,840,1176,6986,2105,1,curl_curl_fuzzer_http-IDX4
625,afl,1067,660,1176,6530,4105,2,curl_curl_fuzzer_http-IDX4
626,libfuzzer,1045,720,1176,5956,8005,3,curl_curl_fuzzer_http-IDX4
627,eclipser,1044,240,1176,5749,10005,4,curl_curl_fuzzer_http-IDX4
628,entropic,1043,660,1176,5644,6105,5,curl_curl_fuzzer_http-IDX4
629,honggfuzz,1042,660,1176,5700,105,6,curl_curl_fuzzer_http-IDX4
630,eclipser,1532,360,2986,5513,10006,1,curl_curl_fuzzer_http-IDX5
631,aflplusplus,1531,420,2986,5657,2106,2,curl_curl_fuzzer_http-IDX5
632,afl,1531,420,2986,5484,4106,3,curl_curl_fuzzer_http-IDX5
633,honggfuzz,1531,900,2986,5326,106,4,curl_curl_fuzzer_http-IDX5
634,entropic,1530,540,2986,5352,6106,5,curl_curl_fuzzer_http-IDX5
635,libfuzzer,1472,480,2986,4815,8006,6,curl_curl_fuzzer_http-IDX5
636,aflplusplus,355,120,569,5429,2107,1,curl_curl_fuzzer_http-IDX6
637,honggfuzz,350,900,569,5240,107,2,curl_curl_fuzzer_http-IDX6
638,afl,326,60,569,5225,4107,3,curl_curl_fuzzer_http-IDX6
639,eclipser,326,120,569,5026,10007,4,curl_curl_fuzzer_http-IDX6
640,entropic,323,360,569,5092,6107,5,curl_curl_fuzzer_http-IDX6
641,libfuzzer,303,660,569,4751,8007,6,curl_curl_fuzzer_http-IDX6
642,aflplusplus,477,780,1843,5240,2108,1,curl_curl_fuzzer_http-IDX7
643,honggfuzz,352,900,1843,4909,108,2,curl_curl_fuzzer_http-IDX7
644,afl,347,900,1843,4821,4108,3,curl_curl_fuzzer_http-IDX7
645,eclipser,346,720,1843,4755,10008,4,curl_curl_fuzzer_http-IDX7
646,libfuzzer,235,900,1843,4543,8008,5,curl_curl_fuzzer_http-IDX7
647,entropic,231,840,1843,4662,6108,6,curl_curl_fuzzer_http-IDX7
648,eclipser,885,300,1098,7172,10009,1,curl_curl_fuzzer_http-IDX8
649,afl,854,360,1098,7238,4109,2,curl_curl_fuzzer_http-IDX8
650,aflplusplus,847,840,1098,7038,2109,3,curl_curl_fuzzer_http-IDX8
651,honggfuzz,833,120,1098,6494,109,4,curl_curl_fuzzer_http-IDX8
652,libfuzzer,825,120,1098,6563,8009,5,curl_curl_fuzzer_http-IDX8
653,entropic,706,60,1098,6166,6109,6,curl_curl_fuzzer_http-IDX8
654,aflplusplus,1464,120,2676,5320,2110,1,curl_curl_fuzzer_http-IDX9
655,afl,1164,780,2676,4759,4110,2,curl_curl_fuzzer_http-IDX9
656,entropic,1158,540,2676,4605,6110,3,curl_curl_fuzzer_http-IDX9
657,eclipser,1157,780,2676,4681,10010,4,curl_curl_fuzzer_http-IDX9
658,libfuzzer,1151,420,2676,4511,8010,5,curl_curl_fuzzer_http-IDX9
659,honggfuzz,1129,300,2676,4431,110,6,curl_curl_fuzzer_http-IDX9
660,aflplusplus,335,840,538,7389,2111,1,curl_curl_fuzzer_http-IDX10
661,eclipser,298,360,538,6967,10011,2,curl_curl_fuzzer_http-IDX10
662,afl,298,720,538,7123,4111,3,curl_curl_fuzzer_http-IDX10
663,honggfuzz,296,540,538,7052,111,4,curl_curl_fuzzer_http-IDX10
664,entropic,275,300,538,6775,6111,5,curl_curl_fuzzer_http-IDX10
665,libfuzzer,235,780,538,6847,8011,6,curl_curl_fuzzer_http-IDX10
666,aflplusplus,840,180,1194,5686,2112,1,curl_curl_fuzzer_http-IDX11
667,honggfuzz,802,900,1194,5547,112,2,curl_curl_fuzzer_http-IDX11
668,afl,790,60,1194,5297,4112,3,curl_curl_fuzzer_http-IDX11
669,eclipser,790,120,1194,5394,10012,4,curl_curl_fuzzer_http-IDX11
670,entropic,790,180,1194,5409,6112,5,curl_curl_fuzzer_http-IDX11
671,libfuzzer,781,840,1194,5247,8012,6,curl_curl_fuzzer_http-IDX11
672,afl,179,120,1041,5214,4113,1,curl_curl_fuzzer_http-IDX12
673,eclipser,175,240,1041,5155,10013,2,curl_curl_fuzzer_http-IDX12
674,honggfuzz,175,300,1041,5265,113,3,curl_curl_fuzzer_http-IDX12
675,libfuzzer,174,480,1041,4942,8013,4,curl_curl_fuzzer_http-IDX12
676,entropic,174,600,1041,5010,6113,5,curl_curl_fuzzer_http-IDX12
677,aflplusplus,0,120,1041,3124,2113,6,curl_curl_fuzzer_http-IDX12
678,aflplusplus,179,420,180,6073,2114,1,curl_curl_fuzzer_http-IDX13
679,entropic,170,720,180,5214,6114,2,curl_curl_fuzzer_http-IDX13
680,afl,152,660,180,5360,4114,3,curl_curl_fuzzer_http-IDX13
681,eclipser,149,180,180,4842,10014,4,curl_curl_fuzzer_http-IDX13
682,honggfuzz,148,240,180,4912,114,5,curl_curl_fuzzer_http-IDX13
683,libfuzzer,147,120,180,5136,8014,6,curl_curl_fuzzer_http-IDX13
684,aflplusplus,195,900,1161,6060,2115,1,curl_curl_fuzzer_http-IDX14
685,honggfuzz,194,120,1161,5304,115,2,curl_curl_fuzzer_http-IDX14
686,entropic,194,180,1161,5363,6115,3,curl_curl_fuzzer_http-IDX14
687,eclipser,194,840,1161,5430,10015,4,curl_curl_fuzzer_http-IDX14
688,afl,193,660,1161,5446,4115,5,curl_curl_fuzzer_http-IDX14
689,libfuzzer,193,660,1161,5383,8015,6,curl_curl_fuzzer_http-IDX14
690,libfuzzer,245,540,491,5140,8016,1,curl_curl_fuzzer_http-IDX15
691,afl,236,60,491,5090,4116,2,curl_curl_fuzzer_http-IDX15
692,aflplusplus,236,180,491,5232,2116,3,curl_curl_fuzzer_http-IDX15
693,eclipser,236,180,491,5123,10016,4,curl_curl_fuzzer_http-IDX15
694,entropic,236,180,491,4870,6116,5,curl_curl_fuzzer_http-IDX15
695,honggfuzz,236,300,491,4920,116,6,curl_curl_fuzzer_http-IDX15
696,aflplusplus,2346,660,2926,6224,2117,1,curl_curl_fuzzer_http-IDX16
697,honggfuzz,2146,840,2926,5871,117,2,curl_curl_fuzzer_http-IDX16
698,entropic,2135,780,2926,5766,6117,3,curl_curl_fuzzer_http-IDX16
699,afl,2125,360,2926,5619,4117,4,curl_curl_fuzzer_http-IDX16
700,eclipser,2100,600,2926,5675,10017,5,curl_curl_fuzzer_http-IDX16
701,libfuzzer,1198,240,2926,4424,8017,6,curl_curl_fuzzer_http-IDX16
702,entropic,316,480,1670,5431,6118,1,curl_curl_fuzzer_http-IDX17
703,honggfuzz,316,780,1670,5450,118,2,curl_curl_fuzzer_http-IDX17
704,eclipser,315,300,1670,5384,10018,3,curl_curl_fuzzer_http-IDX17
705,aflplusplus,314,60,1670,5547,2118,4,curl_curl_fuzzer_http-IDX17
706,afl,314,120,1670,5324,4118,5,curl_curl_fuzzer_http-IDX17
707,libfuzzer,310,120,1670,5186,8018,6,curl_curl_fuzzer_http-IDX17
708,eclipser,1868,780,2989,4898,10019,1,curl_curl_fuzzer_http-IDX18
709,aflplusplus,1865,660,2989,5138,2119,2,curl_curl_fuzzer_http-IDX18
