micro_benchmark,afl,aflplusplus,eclipser,entropic,honggfuzz,libfuzzer
vorbis-2017-12-11-IDX16,2,4,1,3,5,6
vorbis-2017-12-11-IDX17,2,1,4,3,6,5
vorbis-2017-12-11-IDX18,5,1,6,3,4,2
vorbis-2017-12-11-IDX19,1,3,2,5,4,6
vorbis-2017-12-11-IDX2,3,1,4,5,2,6
vorbis-2017-12-11-IDX20,3,1,2,6,4,5
vorbis-2017-12-11-IDX21,4,2,3,5,1,6
vorbis-2017-12-11-IDX22,5,3,6,4,1,2
vorbis-2017-12-11-IDX23,6,1,5,4,3,2
vorbis-2017-12-11-IDX24,3,1,4,2,5,6
vorbis-2017-12-11-IDX25,3,1,4,6,2,5
vorbis-2017-12-11-IDX26,4,1,2,3,6,5
vorbis-2017-12-11-IDX27,5,6,2,4,3,1
vorbis-2017-12-11-IDX28,5,6,2,3,1,4
vorbis-2017-12-11-IDX29,3,1,2,6,4,5
vorbis-2017-12-11-IDX3,2,3,4,5,1,6
vorbis-2017-12-11-IDX30,2,1,3,6,4,5
vorbis-2017-12-11-IDX31,4,1,5,3,2,6
vorbis-2017-12-11-IDX32,5,1,4,3,6,2
vorbis-2017-12-11-IDX33,2,1,3,5,4,6
vorbis-2017-12-11-IDX34,1,3,6,2,4,5
vorbis-2017-12-11-IDX35,4,2,1,5,3,6
vorbis-2017-12-11-IDX36,6,1,5,2,3,4
vorbis-2017-12-11-IDX37,3,1,4,2,6,5
vorbis-2017-12-11-IDX38,3,4,1,5,2,6
vorbis-2017-12-11-IDX39,4,1,3,5,2,6
vorbis-2017-12-11-IDX4,2,4,6,5,3,1
vorbis-2017-12-11-IDX40,6,5,1,3,4,2
vorbis-2017-12-11-IDX41,5,2,4,3,1,6
vorbis-2017-12-11-IDX42,5,4,2,1,6,3
vorbis-2017-12-11-IDX43,2,1,6,3,5,4
vorbis-2017-12-11-IDX44,4,1,2,5,3,6
vorbis-2017-12-11-IDX45,4,1,2,3,5,6
vorbis-2017-12-11-IDX46,1,3,5,2,4,6
vorbis-2017-12-11-IDX47,2,1,4,3,5,6
vorbis-2017-12-11-IDX48,5,3,6,1,2,4
vorbis-2017-12-11-IDX49,5,2,1,6,3,4
vorbis-2017-12-11-IDX5,3,4,2,1,5,6
vorbis-2017-12-11-IDX50,6,1,4,2,3,5
vorbis-2017-12-11-IDX51,3,2,6,4,5,1
vorbis-2017-12-11-IDX52,1,3,4,6,2,5
vorbis-2017-12-11-IDX53,4,3,5,2,1,6
vorbis-2017-12-11-IDX54,1,3,6,5,2,4
vorbis-2017-12-11-IDX55,5,2,3,4,1,6
vorbis-2017-12-11-IDX56,4,1,5,2,3,6
vorbis-2017-12-11-IDX57,2,1,5,4,3,6
vorbis-2017-12-11-IDX58,3,1,4,2,5,6
vorbis-2017-12-11-IDX59,6,1,5,2,4,3
vorbis-2017-12-11-IDX6,4,1,6,2,3,5
vorbis-2017-12-11-IDX60,2,1,4,3,5,6
vorbis-2017-12-11-IDX61,6,4,5,3,1,2
vorbis-2017-12-11-IDX62,6,2,1,3,4,5
vorbis-2017-12-11-IDX63,2,1,3,6,5,4
vorbis-2017-12-11-IDX64,3,4,6,2,1,5
vorbis-2017-12-11-IDX65,4,1,3,2,6,5
vorbis-2017-12-11-IDX66,3,1,4,5,6,2
vorbis-2017-12-11-IDX67,4,2,5,6,3,1
vorbis-2017-12-11-IDX68,5,1,4,3,2,6
vorbis-2017-12-11-IDX69,3,1,6,2,4,5
vorbis-2017-12-11-IDX7,5,2,6,3,1,4
vorbis-2017-12-11-IDX70,4,1,6,5,2,3
vorbis-2017-12-11-IDX71,3,1,2,5,6,4
vorbis-2017-12-11-IDX72,6,1,3,2,5,4
vorbis-2017-12-11-IDX73,4,1,6,5,2,3
vorbis-2017-12-11-IDX74,3,1,2,5,4,6
vorbis-2017-12-11-IDX75,5,1,4,6,2,3
vorbis-2017-12-11-IDX76,2,1,5,3,4,6
vorbis-2017-12-11-IDX77,6,5,1,4,3,2
vorbis-2017-12-11-IDX78,3,1,5,4,2,6
vorbis-2017-12-11-IDX79,2,3,1,4,5,6
vorbis-2017-12-11-IDX8,1,5,2,3,4,6
vorbis-2017-12-11-IDX80,2,3,1,4,5,6
vorbis-2017-12-11-IDX81,3,1,5,4,2,6
vorbis-2017-12-11-IDX82,4,1,3,6,2,5
vorbis-2017-12-11-IDX83,4,2,1,3,5,6
vorbis-2017-12-11-IDX84,4,2,5,3,1,6
vorbis-2017-12-11-IDX85,2,1,3,5,4,6
vorbis-2017-12-11-IDX86,4,1,6,2,5,3
vorbis-2017-12-11-IDX87,6,1,3,4,2,5
vorbis-2017-12-11-IDX88,2,3,5,6,4,1
vorbis-2017-12-11-IDX89,6,1,3,5,2,4
vorbis-2017-12-11-IDX9,3,2,1,5,4,6
vorbis-2017-12-11-IDX90,2,3,5,1,6,4
vorbis-2017-12-11-IDX91,6,2,3,4,1,5
vorbis-2017-12-11-IDX92,3,1,6,4,2,5
vorbis-2017-12-11-IDX93,1,3,5,4,2,6
vorbis-2017-12-11-IDX94,2,3,4,1,5,6
vorbis-2017-12-11-IDX95,2,1,3,4,5,6
vorbis-2017-12-11-IDX96,6,1,3,4,2,5
vorbis-2017-12-11-IDX97,4,2,5,1,3,6
vorbis-2017-12-11-IDX98,6,1,3,2,4,5
vorbis-2017-12-11-IDX99,1,2,3,4,5,6
