,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
354,honggfuzz,416,780,2440,1746,60,1,bloaty_fuzz_target-IDX59
355,libfuzzer,402,540,2440,1675,8060,2,bloaty_fuzz_target-IDX59
356,entropic,387,840,2440,1673,6060,3,bloaty_fuzz_target-IDX59
357,afl,291,720,2440,1338,4060,4,bloaty_fuzz_target-IDX59
358,eclipser,186,840,2440,1417,10060,5,bloaty_fuzz_target-IDX59
359,aflplusplus,174,60,2440,1195,2060,6,bloaty_fuzz_target-IDX59
360,honggfuzz,641,900,1295,4336,61,1,bloaty_fuzz_target-IDX60
361,eclipser,635,780,1295,4016,10061,2,bloaty_fuzz_target-IDX60
362,libfuzzer,596,600,1295,4027,8061,3,bloaty_fuzz_target-IDX60
363,entropic,545,840,1295,3730,6061,4,bloaty_fuzz_target-IDX60
364,afl,527,840,1295,3855,4061,5,bloaty_fuzz_target-IDX60
365,aflplusplus,492,540,1295,3588,2061,6,bloaty_fuzz_target-IDX60
366,honggfuzz,691,540,1036,4930,62,1,bloaty_fuzz_target-IDX61
367,entropic,607,780,1036,4518,6062,2,bloaty_fuzz_target-IDX61
368,eclipser,600,780,1036,4430,10062,3,bloaty_fuzz_target-IDX61
369,libfuzzer,516,900,1036,4230,8062,4,bloaty_fuzz_target-IDX61
370,afl,475,660,1036,4374,4062,5,bloaty_fuzz_target-IDX61
371,aflplusplus,418,60,1036,4047,2062,6,bloaty_fuzz_target-IDX61
372,honggfuzz,770,840,1216,4666,63,1,bloaty_fuzz_target-IDX62
373,libfuzzer,732,840,1216,4361,8063,2,bloaty_fuzz_target-IDX62
374,entropic,698,840,1216,4395,6063,3,bloaty_fuzz_target-IDX62
375,afl,689,840,1216,4275,4063,4,bloaty_fuzz_target-IDX62
376,eclipser,670,780,1216,4195,10063,5,bloaty_fuzz_target-IDX62
377,aflplusplus,593,720,1216,4055,2063,6,bloaty_fuzz_target-IDX62
378,libfuzzer,643,840,1212,4133,8064,1,bloaty_fuzz_target-IDX63
379,entropic,602,840,1212,4100,6064,2,bloaty_fuzz_target-IDX63
380,eclipser,587,900,1212,4229,10064,3,bloaty_fuzz_target-IDX63
381,honggfuzz,579,660,1212,4081,64,4,bloaty_fuzz_target-IDX63
382,afl,491,900,1212,3885,4064,5,bloaty_fuzz_target-IDX63
383,aflplusplus,351,60,1212,3533,2064,6,bloaty_fuzz_target-IDX63
384,entropic,431,780,2244,1984,6065,1,bloaty_fuzz_target-IDX64
385,honggfuzz,415,900,2244,1863,65,2,bloaty_fuzz_target-IDX64
386,eclipser,402,900,2244,1905,10065,3,bloaty_fuzz_target-IDX64
387,afl,349,780,2244,1657,4065,4,bloaty_fuzz_target-IDX64
388,libfuzzer,321,300,2244,1793,8065,5,bloaty_fuzz_target-IDX64
389,aflplusplus,194,60,2244,1434,2065,6,bloaty_fuzz_target-IDX64
390,entropic,718,900,1393,4044,6066,1,bloaty_fuzz_target-IDX65
391,honggfuzz,707,780,1393,4193,66,2,bloaty_fuzz_target-IDX65
392,eclipser,693,720,1393,4078,10066,3,bloaty_fuzz_target-IDX65
393,afl,648,840,1393,4107,4066,4,bloaty_fuzz_target-IDX65
394,aflplusplus,539,120,1393,3654,2066,5,bloaty_fuzz_target-IDX65
395,libfuzzer,172,660,1393,2995,8066,6,bloaty_fuzz_target-IDX65
396,libfuzzer,490,900,2329,1980,8067,1,bloaty_fuzz_target-IDX66
397,entropic,437,840,2329,2073,6067,2,bloaty_fuzz_target-IDX66
398,honggfuzz,356,840,2329,1888,67,3,bloaty_fuzz_target-IDX66
399,eclipser,286,660,2329,1839,10067,4,bloaty_fuzz_target-IDX66
400,afl,283,900,2329,1630,4067,5,bloaty_fuzz_target-IDX66
401,aflplusplus,223,360,2329,1537,2067,6,bloaty_fuzz_target-IDX66
402,honggfuzz,367,900,861,4752,68,1,bloaty_fuzz_target-IDX67
403,entropic,366,840,861,4466,6068,2,bloaty_fuzz_target-IDX67
404,eclipser,364,720,861,4479,10068,3,bloaty_fuzz_target-IDX67
405,libfuzzer,310,600,861,4361,8068,4,bloaty_fuzz_target-IDX67
406,afl,240,840,861,4330,4068,5,bloaty_fuzz_target-IDX67
407,aflplusplus,208,60,861,4022,2068,6,bloaty_fuzz_target-IDX67
408,honggfuzz,598,840,1333,4322,69,1,bloaty_fuzz_target-IDX68
409,entropic,572,900,1333,4184,6069,2,bloaty_fuzz_target-IDX68
410,afl,533,900,1333,3946,4069,3,bloaty_fuzz_target-IDX68
411,eclipser,531,900,1333,3902,10069,4,bloaty_fuzz_target-IDX68
412,aflplusplus,366,60,1333,3547,2069,5,bloaty_fuzz_target-IDX68
413,libfuzzer,149,420,1333,3117,8069,6,bloaty_fuzz_target-IDX68
414,entropic,367,900,2245,1763,6070,1,bloaty_fuzz_target-IDX69
415,eclipser,270,900,2245,1434,10070,2,bloaty_fuzz_target-IDX69
416,libfuzzer,237,360,2245,1422,8070,3,bloaty_fuzz_target-IDX69
417,aflplusplus,229,180,2245,1323,2070,4,bloaty_fuzz_target-IDX69
418,afl,190,840,2245,1269,4070,5,bloaty_fuzz_target-IDX69
419,honggfuzz,186,840,2245,1462,70,6,bloaty_fuzz_target-IDX69
420,honggfuzz,490,840,2094,1850,71,1,bloaty_fuzz_target-IDX70
421,afl,470,840,2094,1660,4071,2,bloaty_fuzz_target-IDX70
422,entropic,451,660,2094,1893,6071,3,bloaty_fuzz_target-IDX70
423,eclipser,448,900,2094,1822,10071,4,bloaty_fuzz_target-IDX70
424,libfuzzer,389,180,2094,1782,8071,5,bloaty_fuzz_target-IDX70
425,aflplusplus,326,60,2094,1462,2071,6,bloaty_fuzz_target-IDX70
426,entropic,472,840,2477,2076,6072,1,bloaty_fuzz_target-IDX71
427,honggfuzz,465,900,2477,1937,72,2,bloaty_fuzz_target-IDX71
428,libfuzzer,406,480,2477,2010,8072,3,bloaty_fuzz_target-IDX71
429,eclipser,355,840,2477,1770,10072,4,bloaty_fuzz_target-IDX71
430,afl,306,900,2477,1667,4072,5,bloaty_fuzz_target-IDX71
431,aflplusplus,178,60,2477,1504,2072,6,bloaty_fuzz_target-IDX71
432,honggfuzz,712,900,1095,4787,73,1,bloaty_fuzz_target-IDX72
433,entropic,636,780,1095,4187,6073,2,bloaty_fuzz_target-IDX72
434,libfuzzer,635,780,1095,4247,8073,3,bloaty_fuzz_target-IDX72
435,eclipser,597,840,1095,4228,10073,4,bloaty_fuzz_target-IDX72
436,afl,586,900,1095,4298,4073,5,bloaty_fuzz_target-IDX72
437,aflplusplus,491,420,1095,3744,2073,6,bloaty_fuzz_target-IDX72
438,entropic,1370,900,1836,4529,6074,1,bloaty_fuzz_target-IDX73
439,eclipser,1310,840,1836,4439,10074,2,bloaty_fuzz_target-IDX73
440,libfuzzer,1309,780,1836,4409,8074,3,bloaty_fuzz_target-IDX73
441,afl,1185,900,1836,4201,4074,4,bloaty_fuzz_target-IDX73
442,honggfuzz,1133,840,1836,4152,74,5,bloaty_fuzz_target-IDX73
443,aflplusplus,1047,120,1836,3896,2074,6,bloaty_fuzz_target-IDX73
444,entropic,506,900,1291,4025,6075,1,bloaty_fuzz_target-IDX74
445,honggfuzz,491,840,1291,4186,75,2,bloaty_fuzz_target-IDX74
446,eclipser,428,780,1291,3874,10075,3,bloaty_fuzz_target-IDX74
447,afl,419,840,1291,4001,4075,4,bloaty_fuzz_target-IDX74
448,libfuzzer,417,420,1291,3967,8075,5,bloaty_fuzz_target-IDX74
449,aflplusplus,386,600,1291,3687,2075,6,bloaty_fuzz_target-IDX74
450,honggfuzz,495,900,2353,2136,76,1,bloaty_fuzz_target-IDX75
451,entropic,459,720,2353,2037,6076,2,bloaty_fuzz_target-IDX75
452,libfuzzer,415,480,2353,1934,8076,3,bloaty_fuzz_target-IDX75
453,eclipser,369,900,2353,1797,10076,4,bloaty_fuzz_target-IDX75
454,afl,306,900,2353,1677,4076,5,bloaty_fuzz_target-IDX75
455,aflplusplus,248,720,2353,1601,2076,6,bloaty_fuzz_target-IDX75
456,honggfuzz,1411,900,2102,4134,77,1,bloaty_fuzz_target-IDX76
457,entropic,1325,900,2102,3678,6077,2,bloaty_fuzz_target-IDX76
458,afl,1285,900,2102,3545,4077,3,bloaty_fuzz_target-IDX76
459,aflplusplus,833,600,2102,2396,2077,4,bloaty_fuzz_target-IDX76
460,libfuzzer,827,840,2102,2413,8077,5,bloaty_fuzz_target-IDX76
461,eclipser,231,720,2102,1714,10077,6,bloaty_fuzz_target-IDX76
462,honggfuzz,1774,900,2355,4198,78,1,bloaty_fuzz_target-IDX77
463,eclipser,1731,900,2355,4069,10078,2,bloaty_fuzz_target-IDX77
464,entropic,1701,900,2355,3928,6078,3,bloaty_fuzz_target-IDX77
465,afl,1696,780,2355,3947,4078,4,bloaty_fuzz_target-IDX77
466,aflplusplus,1382,480,2355,2838,2078,5,bloaty_fuzz_target-IDX77
467,libfuzzer,437,300,2355,1482,8078,6,bloaty_fuzz_target-IDX77
468,honggfuzz,1864,900,2265,4432,79,1,bloaty_fuzz_target-IDX78
469,eclipser,1242,900,2265,3383,10079,2,bloaty_fuzz_target-IDX78
470,entropic,386,840,2265,1928,6079,3,bloaty_fuzz_target-IDX78
471,libfuzzer,340,660,2265,1991,8079,4,bloaty_fuzz_target-IDX78
472,afl,305,840,2265,1703,4079,5,bloaty_fuzz_target-IDX78
473,aflplusplus,221,660,2265,1570,2079,6,bloaty_fuzz_target-IDX78
474,entropic,861,900,1165,4501,6080,1,bloaty_fuzz_target-IDX79
475,eclipser,810,840,1165,4531,10080,2,bloaty_fuzz_target-IDX79
476,honggfuzz,805,900,1165,4592,80,3,bloaty_fuzz_target-IDX79
477,libfuzzer,747,900,1165,4371,8080,4,bloaty_fuzz_target-IDX79
478,afl,725,720,1165,4255,4080,5,bloaty_fuzz_target-IDX79
479,aflplusplus,648,120,1165,3911,2080,6,bloaty_fuzz_target-IDX79
480,honggfuzz,355,900,777,4950,81,1,bloaty_fuzz_target-IDX80
481,eclipser,292,840,777,4453,10081,2,bloaty_fuzz_target-IDX80
482,entropic,275,840,777,4528,6081,3,bloaty_fuzz_target-IDX80
483,afl,274,900,777,4349,4081,4,bloaty_fuzz_target-IDX80
484,libfuzzer,259,600,777,4374,8081,5,bloaty_fuzz_target-IDX80
485,aflplusplus,194,60,777,4074,2081,6,bloaty_fuzz_target-IDX80
486,honggfuzz,644,900,827,4884,82,1,bloaty_fuzz_target-IDX81
487,entropic,577,900,827,4162,6082,2,bloaty_fuzz_target-IDX81
488,libfuzzer,559,900,827,4497,8082,3,bloaty_fuzz_target-IDX81
489,eclipser,500,780,827,4231,10082,4,bloaty_fuzz_target-IDX81
490,afl,469,900,827,4233,4082,5,bloaty_fuzz_target-IDX81
491,aflplusplus,418,780,827,3786,2082,6,bloaty_fuzz_target-IDX81
492,entropic,301,720,2257,1571,6083,1,bloaty_fuzz_target-IDX82
493,honggfuzz,292,900,2257,1575,83,2,bloaty_fuzz_target-IDX82
494,libfuzzer,252,480,2257,1349,8083,3,bloaty_fuzz_target-IDX82
495,eclipser,152,720,2257,1265,10083,4,bloaty_fuzz_target-IDX82
496,aflplusplus,146,780,2257,1225,2083,5,bloaty_fuzz_target-IDX82
497,afl,77,900,2257,1118,4083,6,bloaty_fuzz_target-IDX82
498,honggfuzz,644,840,1153,4404,84,1,bloaty_fuzz_target-IDX83
499,entropic,580,780,1153,4012,6084,2,bloaty_fuzz_target-IDX83
500,eclipser,575,660,1153,4004,10084,3,bloaty_fuzz_target-IDX83
501,libfuzzer,545,900,1153,4086,8084,4,bloaty_fuzz_target-IDX83
502,afl,539,660,1153,3915,4084,5,bloaty_fuzz_target-IDX83
503,aflplusplus,326,60,1153,3564,2084,6,bloaty_fuzz_target-IDX83
504,libfuzzer,491,780,2339,1788,8085,1,bloaty_fuzz_target-IDX84
505,entropic,471,840,2339,1774,6085,2,bloaty_fuzz_target-IDX84
506,honggfuzz,452,720,2339,1598,85,3,bloaty_fuzz_target-IDX84
507,eclipser,320,840,2339,1568,10085,4,bloaty_fuzz_target-IDX84
508,afl,311,840,2339,1379,4085,5,bloaty_fuzz_target-IDX84
509,aflplusplus,170,60,2339,1217,2085,6,bloaty_fuzz_target-IDX84
510,honggfuzz,731,900,1030,4712,86,1,bloaty_fuzz_target-IDX85
511,eclipser,597,900,1030,4327,10086,2,bloaty_fuzz_target-IDX85
512,libfuzzer,564,900,1030,4262,8086,3,bloaty_fuzz_target-IDX85
513,entropic,558,900,1030,4203,6086,4,bloaty_fuzz_target-IDX85
514,afl,555,840,1030,4285,4086,5,bloaty_fuzz_target-IDX85
515,aflplusplus,440,240,1030,3663,2086,6,bloaty_fuzz_target-IDX85
516,entropic,1071,780,1460,4327,6087,1,bloaty_fuzz_target-IDX86
517,libfuzzer,1025,900,1460,4410,8087,2,bloaty_fuzz_target-IDX86
518,afl,1006,720,1460,4460,4087,3,bloaty_fuzz_target-IDX86
519,eclipser,991,780,1460,4257,10087,4,bloaty_fuzz_target-IDX86
520,honggfuzz,929,900,1460,4043,87,5,bloaty_fuzz_target-IDX86
521,aflplusplus,804,60,1460,3898,2087,6,bloaty_fuzz_target-IDX86
522,libfuzzer,516,900,2133,2042,8088,1,bloaty_fuzz_target-IDX87
523,entropic,509,840,2133,2046,6088,2,bloaty_fuzz_target-IDX87
524,honggfuzz,418,900,2133,1926,88,3,bloaty_fuzz_target-IDX87
525,afl,345,780,2133,1693,4088,4,bloaty_fuzz_target-IDX87
526,eclipser,325,840,2133,1800,10088,5,bloaty_fuzz_target-IDX87
527,aflplusplus,229,60,2133,1524,2088,6,bloaty_fuzz_target-IDX87
528,honggfuzz,1683,900,2011,4877,89,1,bloaty_fuzz_target-IDX88
529,entropic,271,900,2011,2108,6089,2,bloaty_fuzz_target-IDX88
530,afl,242,840,2011,1822,4089,3,bloaty_fuzz_target-IDX88
531,eclipser,199,900,2011,1966,10089,4,bloaty_fuzz_target-IDX88
532,aflplusplus,189,360,2011,1694,2089,5,bloaty_fuzz_target-IDX88
533,libfuzzer,160,120,2011,1944,8089,6,bloaty_fuzz_target-IDX88
534,honggfuzz,307,780,2324,1371,90,1,bloaty_fuzz_target-IDX89
535,entropic,278,660,2324,1425,6090,2,bloaty_fuzz_target-IDX89
536,libfuzzer,177,180,2324,1286,8090,3,bloaty_fuzz_target-IDX89
537,aflplusplus,150,780,2324,1292,2090,4,bloaty_fuzz_target-IDX89
538,eclipser,117,780,2324,1192,10090,5,bloaty_fuzz_target-IDX89
539,afl,24,120,2324,1045,4090,6,bloaty_fuzz_target-IDX89
540,honggfuzz,808,900,1121,4828,91,1,bloaty_fuzz_target-IDX90
541,afl,743,840,1121,4350,4091,2,bloaty_fuzz_target-IDX90
542,libfuzzer,723,900,1121,4460,8091,3,bloaty_fuzz_target-IDX90
543,entropic,677,900,1121,4249,6091,4,bloaty_fuzz_target-IDX90
544,eclipser,543,780,1121,4019,10091,5,bloaty_fuzz_target-IDX90
545,aflplusplus,456,60,1121,3758,2091,6,bloaty_fuzz_target-IDX90
546,eclipser,1572,900,1994,4335,10092,1,bloaty_fuzz_target-IDX91
547,honggfuzz,414,840,1994,1959,92,2,bloaty_fuzz_target-IDX91
548,libfuzzer,375,900,1994,1780,8092,3,bloaty_fuzz_target-IDX91
549,entropic,342,840,1994,1933,6092,4,bloaty_fuzz_target-IDX91
550,afl,318,900,1994,1634,4092,5,bloaty_fuzz_target-IDX91
551,aflplusplus,252,360,1994,1523,2092,6,bloaty_fuzz_target-IDX91
552,entropic,339,780,2865,1553,6093,1,bloaty_fuzz_target-IDX92
553,aflplusplus,258,720,2865,1439,2093,2,bloaty_fuzz_target-IDX92
554,libfuzzer,250,300,2865,1461,8093,3,bloaty_fuzz_target-IDX92
555,eclipser,238,840,2865,1426,10093,4,bloaty_fuzz_target-IDX92
556,honggfuzz,221,780,2865,1391,93,5,bloaty_fuzz_target-IDX92
557,afl,174,900,2865,1158,4093,6,bloaty_fuzz_target-IDX92
558,entropic,236,900,2429,1707,6094,1,bloaty_fuzz_target-IDX93
559,honggfuzz,230,900,2429,1684,94,2,bloaty_fuzz_target-IDX93
560,libfuzzer,217,660,2429,1676,8094,3,bloaty_fuzz_target-IDX93
561,eclipser,192,780,2429,1376,10094,4,bloaty_fuzz_target-IDX93
562,afl,161,720,2429,1293,4094,5,bloaty_fuzz_target-IDX93
563,aflplusplus,157,900,2429,1397,2094,6,bloaty_fuzz_target-IDX93
564,eclipser,1823,900,2347,4362,10095,1,bloaty_fuzz_target-IDX94
565,afl,1777,900,2347,4332,4095,2,bloaty_fuzz_target-IDX94
566,honggfuzz,1370,900,2347,3792,95,3,bloaty_fuzz_target-IDX94
567,entropic,411,900,2347,2145,6095,4,bloaty_fuzz_target-IDX94
568,libfuzzer,401,900,2347,2011,8095,5,bloaty_fuzz_target-IDX94
569,aflplusplus,205,420,2347,1724,2095,6,bloaty_fuzz_target-IDX94
570,entropic,437,780,1992,2147,6096,1,bloaty_fuzz_target-IDX95
571,honggfuzz,388,900,1992,1937,96,2,bloaty_fuzz_target-IDX95
572,eclipser,328,840,1992,1795,10096,3,bloaty_fuzz_target-IDX95
573,afl,322,840,1992,1696,4096,4,bloaty_fuzz_target-IDX95
574,libfuzzer,229,720,1992,1802,8096,5,bloaty_fuzz_target-IDX95
575,aflplusplus,203,60,1992,1518,2096,6,bloaty_fuzz_target-IDX95
576,afl,881,840,1253,4444,4097,1,bloaty_fuzz_target-IDX96
577,honggfuzz,875,900,1253,4622,97,2,bloaty_fuzz_target-IDX96
578,libfuzzer,854,900,1253,4314,8097,3,bloaty_fuzz_target-IDX96
579,eclipser,790,900,1253,4193,10097,4,bloaty_fuzz_target-IDX96
580,aflplusplus,594,840,1253,3819,2097,5,bloaty_fuzz_target-IDX96
581,entropic,530,900,1253,4112,6097,6,bloaty_fuzz_target-IDX96
582,libfuzzer,308,900,2388,1625,8098,1,bloaty_fuzz_target-IDX97
583,entropic,293,300,2388,1601,6098,2,bloaty_fuzz_target-IDX97
584,honggfuzz,249,840,2388,1537,98,3,bloaty_fuzz_target-IDX97
585,eclipser,200,900,2388,1480,10098,4,bloaty_fuzz_target-IDX97
586,afl,193,480,2388,1300,4098,5,bloaty_fuzz_target-IDX97
587,aflplusplus,150,180,2388,1250,2098,6,bloaty_fuzz_target-IDX97
588,eclipser,536,780,2084,1875,10099,1,bloaty_fuzz_target-IDX98
589,honggfuzz,534,840,2084,1795,99,2,bloaty_fuzz_target-IDX98
590,afl,519,840,2084,1613,4099,3,bloaty_fuzz_target-IDX98
591,libfuzzer,420,900,2084,1767,8099,4,bloaty_fuzz_target-IDX98
592,aflplusplus,283,60,2084,1290,2099,5,bloaty_fuzz_target-IDX98
593,entropic,236,300,2084,1510,6099,6,bloaty_fuzz_target-IDX98
594,honggfuzz,650,840,1016,4490,100,1,bloaty_fuzz_target-IDX99
595,eclipser,645,660,1016,4379,10100,2,bloaty_fuzz_target-IDX99
596,entropic,617,900,1016,4215,6100,3,bloaty_fuzz_target-IDX99
597,afl,531,900,1016,4245,4100,4,bloaty_fuzz_target-IDX99
598,aflplusplus,327,660,1016,3795,2100,5,bloaty_fuzz_target-IDX99
599,libfuzzer,313,840,1016,3514,8100,6,bloaty_fuzz_target-IDX99
600,aflplusplus,1277,660,3474,5748,2101,1,curl_curl_fuzzer_http-IDX0
601,eclipser,1058,780,3474,5459,10101,2,curl_curl_fuzzer_http-IDX0
602,honggfuzz,984,900,3474,5374,101,3,curl_curl_fuzzer_http-IDX0
603,afl,955,900,3474,5296,4101,4,curl_curl_fuzzer_http-IDX0
604,entropic,941,780,3474,5195,6101,5,curl_curl_fuzzer_http-IDX0
605,libfuzzer,840,780,3474,4940,8101,6,curl_curl_fuzzer_http-IDX0
606,aflplusplus,1867,900,3952,5747,2102,1,curl_curl_fuzzer_http-IDX1
607,entropic,1570,840,3952,5124,6102,2,curl_curl_fuzzer_http-IDX1
608,honggfuzz,1546,720,3952,5023,102,3,curl_curl_fuzzer_http-IDX1
609,afl,1522,420,3952,4895,4102,4,curl_curl_fuzzer_http-IDX1
610,eclipser,1510,840,3952,4896,10102,5,curl_curl_fuzzer_http-IDX1
611,libfuzzer,1488,900,3952,4829,8102,6,curl_curl_fuzzer_http-IDX1
612,aflplusplus,1704,720,3740,6139,2103,1,curl_curl_fuzzer_http-IDX2
613,honggfuzz,1508,900,3740,5676,103,2,curl_curl_fuzzer_http-IDX2
614,afl,1392,900,3740,5429,4103,3,curl_curl_fuzzer_http-IDX2
615,entropic,1387,780,3740,5588,6103,4,curl_curl_fuzzer_http-IDX2
616,eclipser,1384,900,3740,5474,10103,5,curl_curl_fuzzer_http-IDX2
617,libfuzzer,1380,840,3740,5482,8103,6,curl_curl_fuzzer_http-IDX2
618,entropic,1901,840,3830,5611,6104,1,curl_curl_fuzzer_http-IDX3
619,aflplusplus,1329,840,3830,5142,2104,2,curl_curl_fuzzer_http-IDX3
620,honggfuzz,1308,900,3830,5053,104,3,curl_curl_fuzzer_http-IDX3
621,eclipser,1291,780,3830,4950,10104,4,curl_curl_fuzzer_http-IDX3
622,afl,1290,720,3830,4957,4104,5,curl_curl_fuzzer_http-IDX3
623,libfuzzer,1210,720,3830,4843,8104,6,curl_curl_fuzzer_http-IDX3
624,afl,1546,600,4000,5231,4105,1,curl_curl_fuzzer_http-IDX4
625,eclipser,1514,840,4000,5133,10105,2,curl_curl_fuzzer_http-IDX4
626,aflplusplus,1463,720,4000,5082,2105,3,curl_curl_fuzzer_http-IDX4
627,honggfuzz,1299,900,4000,4817,105,4,curl_curl_fuzzer_http-IDX4
628,entropic,1260,780,4000,4709,6105,5,curl_curl_fuzzer_http-IDX4
629,libfuzzer,1183,720,4000,4614,8105,6,curl_curl_fuzzer_http-IDX4
630,honggfuzz,1643,900,3817,5381,106,1,curl_curl_fuzzer_http-IDX5
631,aflplusplus,1594,900,3817,5294,2106,2,curl_curl_fuzzer_http-IDX5
632,afl,1310,780,3817,4776,4106,3,curl_curl_fuzzer_http-IDX5
633,eclipser,1140,780,3817,4638,10106,4,curl_curl_fuzzer_http-IDX5
634,entropic,1137,840,3817,4629,6106,5,curl_curl_fuzzer_http-IDX5
635,libfuzzer,1081,840,3817,4541,8106,6,curl_curl_fuzzer_http-IDX5
636,eclipser,2122,840,2561,7332,10107,1,curl_curl_fuzzer_http-IDX6
637,afl,2096,840,2561,7366,4107,2,curl_curl_fuzzer_http-IDX6
638,aflplusplus,1991,720,2561,7273,2107,3,curl_curl_fuzzer_http-IDX6
639,honggfuzz,1894,900,2561,7053,107,4,curl_curl_fuzzer_http-IDX6
640,entropic,1773,900,2561,6910,6107,5,curl_curl_fuzzer_http-IDX6
641,libfuzzer,1708,660,2561,6856,8107,6,curl_curl_fuzzer_http-IDX6
642,aflplusplus,1734,900,4024,5702,2108,1,curl_curl_fuzzer_http-IDX7
643,honggfuzz,1607,900,4024,5382,108,2,curl_curl_fuzzer_http-IDX7
644,afl,1517,660,4024,5307,4108,3,curl_curl_fuzzer_http-IDX7
645,entropic,1474,840,4024,5253,6108,4,curl_curl_fuzzer_http-IDX7
646,eclipser,1450,420,4024,5256,10108,5,curl_curl_fuzzer_http-IDX7
647,libfuzzer,1436,480,4024,5004,8108,6,curl_curl_fuzzer_http-IDX7
648,aflplusplus,2027,900,3041,6818,2109,1,curl_curl_fuzzer_http-IDX8
649,honggfuzz,1946,900,3041,6735,109,2,curl_curl_fuzzer_http-IDX8
650,afl,1879,840,3041,6702,4109,3,curl_curl_fuzzer_http-IDX8
651,entropic,1841,900,3041,6500,6109,4,curl_curl_fuzzer_http-IDX8
652,eclipser,1821,720,3041,6405,10109,5,curl_curl_fuzzer_http-IDX8
653,libfuzzer,1803,840,3041,6475,8109,6,curl_curl_fuzzer_http-IDX8
654,eclipser,2183,900,2795,7419,10110,1,curl_curl_fuzzer_http-IDX9
655,afl,2156,900,2795,7261,4110,2,curl_curl_fuzzer_http-IDX9
656,aflplusplus,2016,840,2795,7123,2110,3,curl_curl_fuzzer_http-IDX9
657,honggfuzz,1976,600,2795,6907,110,4,curl_curl_fuzzer_http-IDX9
658,entropic,1920,780,2795,6808,6110,5,curl_curl_fuzzer_http-IDX9
659,libfuzzer,1829,840,2795,6738,8110,6,curl_curl_fuzzer_http-IDX9
660,aflplusplus,1662,540,3695,6102,2111,1,curl_curl_fuzzer_http-IDX10
661,honggfuzz,1523,900,3695,5757,111,2,curl_curl_fuzzer_http-IDX10
662,entropic,1385,840,3695,5525,6111,3,curl_curl_fuzzer_http-IDX10
663,afl,1370,480,3695,5408,4111,4,curl_curl_fuzzer_http-IDX10
664,eclipser,1368,600,3695,5437,10111,5,curl_curl_fuzzer_http-IDX10
665,libfuzzer,1361,840,3695,5470,8111,6,curl_curl_fuzzer_http-IDX10
666,aflplusplus,1750,900,4037,5645,2112,1,curl_curl_fuzzer_http-IDX11
667,afl,1483,540,4037,5252,4112,2,curl_curl_fuzzer_http-IDX11
668,eclipser,1482,360,4037,5207,10112,3,curl_curl_fuzzer_http-IDX11
669,honggfuzz,1450,900,4037,5148,112,4,curl_curl_fuzzer_http-IDX11
670,entropic,1411,900,4037,4952,6112,5,curl_curl_fuzzer_http-IDX11
671,libfuzzer,1380,600,4037,5023,8112,6,curl_curl_fuzzer_http-IDX11
672,aflplusplus,2515,900,3136,7375,2113,1,curl_curl_fuzzer_http-IDX12
673,afl,2079,840,3136,6577,4113,2,curl_curl_fuzzer_http-IDX12
674,eclipser,1766,840,3136,6120,10113,3,curl_curl_fuzzer_http-IDX12
675,entropic,1592,600,3136,5732,6113,4,curl_curl_fuzzer_http-IDX12
676,libfuzzer,1525,600,3136,5699,8113,5,curl_curl_fuzzer_http-IDX12
677,honggfuzz,1511,780,3136,5752,113,6,curl_curl_fuzzer_http-IDX12
678,aflplusplus,4067,840,5376,6836,2114,1,curl_curl_fuzzer_http-IDX13
679,honggfuzz,3716,840,5376,6305,114,2,curl_curl_fuzzer_http-IDX13
680,entropic,3455,840,5376,5807,6114,3,curl_curl_fuzzer_http-IDX13
681,afl,3421,720,5376,5755,4114,4,curl_curl_fuzzer_http-IDX13
682,eclipser,3418,840,5376,5759,10114,5,curl_curl_fuzzer_http-IDX13
683,libfuzzer,3096,840,5376,5127,8114,6,curl_curl_fuzzer_http-IDX13
684,afl,1871,840,2393,7594,4115,1,curl_curl_fuzzer_http-IDX14
685,eclipser,1813,780,2393,7302,10115,2,curl_curl_fuzzer_http-IDX14
686,aflplusplus,1793,840,2393,7542,2115,3,curl_curl_fuzzer_http-IDX14
687,honggfuzz,1708,840,2393,7119,115,4,curl_curl_fuzzer_http-IDX14
688,libfuzzer,1690,900,2393,7113,8115,5,curl_curl_fuzzer_http-IDX14
689,entropic,1678,840,2393,7073,6115,6,curl_curl_fuzzer_http-IDX14
690,aflplusplus,2762,900,3972,6778,2116,1,curl_curl_fuzzer_http-IDX15
691,honggfuzz,1589,900,3972,5087,116,2,curl_curl_fuzzer_http-IDX15
692,afl,1209,540,3972,4546,4116,3,curl_curl_fuzzer_http-IDX15
693,libfuzzer,1209,840,3972,4566,8116,4,curl_curl_fuzzer_http-IDX15
694,eclipser,1207,840,3972,4509,10116,5,curl_curl_fuzzer_http-IDX15
695,entropic,1194,720,3972,4572,6116,6,curl_curl_fuzzer_http-IDX15
696,aflplusplus,4610,900,5122,7613,2117,1,curl_curl_fuzzer_http-IDX16
697,afl,4492,840,5122,7405,4117,2,curl_curl_fuzzer_http-IDX16
698,eclipser,4478,900,5122,7138,10117,3,curl_curl_fuzzer_http-IDX16
699,libfuzzer,4204,900,5122,6765,8117,4,curl_curl_fuzzer_http-IDX16
700,entropic,4195,780,5122,6866,6117,5,curl_curl_fuzzer_http-IDX16
