,fuzzer,covered_targets,time,target,covered_edges,trial_id,rank,micro_benchmark
358,eclipser,63,120,88,3902,10060,5,bloaty_fuzz_target-IDX59
359,aflplusplus,58,60,88,3644,2060,6,bloaty_fuzz_target-IDX59
360,honggfuzz,474,660,1456,1603,61,1,bloaty_fuzz_target-IDX60
361,afl,470,660,1456,1420,4061,2,bloaty_fuzz_target-IDX60
362,eclipser,451,360,1456,1441,10061,3,bloaty_fuzz_target-IDX60
363,entropic,441,120,1456,1501,6061,4,bloaty_fuzz_target-IDX60
364,libfuzzer,386,300,1456,1468,8061,5,bloaty_fuzz_target-IDX60
365,aflplusplus,355,660,1456,1278,2061,6,bloaty_fuzz_target-IDX60
366,honggfuzz,113,540,160,4571,62,1,bloaty_fuzz_target-IDX61
367,entropic,103,660,160,4243,6062,2,bloaty_fuzz_target-IDX61
368,libfuzzer,97,900,160,4294,8062,3,bloaty_fuzz_target-IDX61
369,eclipser,93,600,160,4241,10062,4,bloaty_fuzz_target-IDX61
370,afl,84,780,160,4147,4062,5,bloaty_fuzz_target-IDX61
371,aflplusplus,65,780,160,3920,2062,6,bloaty_fuzz_target-IDX61
372,eclipser,1404,900,1813,3953,10063,1,bloaty_fuzz_target-IDX62
373,afl,1402,600,1813,3937,4063,2,bloaty_fuzz_target-IDX62
374,libfuzzer,472,840,1813,1540,8063,3,bloaty_fuzz_target-IDX62
375,entropic,363,780,1813,1611,6063,4,bloaty_fuzz_target-IDX62
376,honggfuzz,331,900,1813,1526,63,5,bloaty_fuzz_target-IDX62
377,aflplusplus,49,780,1813,963,2063,6,bloaty_fuzz_target-IDX62
378,honggfuzz,1378,840,1558,4641,64,1,bloaty_fuzz_target-IDX63
379,libfuzzer,190,840,1558,1909,8064,2,bloaty_fuzz_target-IDX63
380,entropic,178,660,1558,1921,6064,3,bloaty_fuzz_target-IDX63
381,eclipser,178,660,1558,1833,10064,4,bloaty_fuzz_target-IDX63
382,afl,178,780,1558,1827,4064,5,bloaty_fuzz_target-IDX63
383,aflplusplus,79,60,1558,1665,2064,6,bloaty_fuzz_target-IDX63
384,libfuzzer,172,720,1479,2115,8065,1,bloaty_fuzz_target-IDX64
385,honggfuzz,158,900,1479,2025,65,2,bloaty_fuzz_target-IDX64
386,afl,157,840,1479,1798,4065,3,bloaty_fuzz_target-IDX64
387,entropic,146,840,1479,2056,6065,4,bloaty_fuzz_target-IDX64
388,aflplusplus,122,480,1479,1674,2065,5,bloaty_fuzz_target-IDX64
389,eclipser,95,660,1479,1822,10065,6,bloaty_fuzz_target-IDX64
390,honggfuzz,1199,840,1317,3839,66,1,bloaty_fuzz_target-IDX65
391,entropic,1086,780,1317,3542,6066,2,bloaty_fuzz_target-IDX65
392,eclipser,337,720,1317,1970,10066,3,bloaty_fuzz_target-IDX65
393,afl,328,780,1317,1728,4066,4,bloaty_fuzz_target-IDX65
394,libfuzzer,170,600,1317,1792,8066,5,bloaty_fuzz_target-IDX65
395,aflplusplus,143,420,1317,1398,2066,6,bloaty_fuzz_target-IDX65
396,honggfuzz,316,840,598,4172,67,1,bloaty_fuzz_target-IDX66
397,entropic,214,900,598,4009,6067,2,bloaty_fuzz_target-IDX66
398,afl,213,780,598,3922,4067,3,bloaty_fuzz_target-IDX66
399,eclipser,211,360,598,3847,10067,4,bloaty_fuzz_target-IDX66
400,aflplusplus,200,180,598,3502,2067,5,bloaty_fuzz_target-IDX66
401,libfuzzer,24,240,598,3036,8067,6,bloaty_fuzz_target-IDX66
402,afl,359,660,422,4183,4068,1,bloaty_fuzz_target-IDX67
403,eclipser,347,840,422,4463,10068,2,bloaty_fuzz_target-IDX67
404,honggfuzz,340,900,422,4591,68,3,bloaty_fuzz_target-IDX67
405,aflplusplus,311,60,422,3582,2068,4,bloaty_fuzz_target-IDX67
406,libfuzzer,183,900,422,4179,8068,5,bloaty_fuzz_target-IDX67
407,entropic,140,840,422,3812,6068,6,bloaty_fuzz_target-IDX67
408,libfuzzer,70,840,95,4187,8069,1,bloaty_fuzz_target-IDX68
409,entropic,69,540,95,4219,6069,2,bloaty_fuzz_target-IDX68
410,honggfuzz,67,600,95,4649,69,3,bloaty_fuzz_target-IDX68
411,eclipser,55,480,95,4239,10069,4,bloaty_fuzz_target-IDX68
412,afl,49,300,95,3981,4069,5,bloaty_fuzz_target-IDX68
413,aflplusplus,46,60,95,3600,2069,6,bloaty_fuzz_target-IDX68
414,honggfuzz,224,660,546,4322,70,1,bloaty_fuzz_target-IDX69
415,afl,193,900,546,4023,4070,2,bloaty_fuzz_target-IDX69
416,aflplusplus,187,480,546,3709,2070,3,bloaty_fuzz_target-IDX69
417,entropic,187,600,546,3793,6070,4,bloaty_fuzz_target-IDX69
418,libfuzzer,184,900,546,4158,8070,5,bloaty_fuzz_target-IDX69
419,eclipser,182,840,546,3990,10070,6,bloaty_fuzz_target-IDX69
420,honggfuzz,407,900,476,4584,71,1,bloaty_fuzz_target-IDX70
421,eclipser,393,900,476,4544,10071,2,bloaty_fuzz_target-IDX70
422,libfuzzer,370,900,476,4230,8071,3,bloaty_fuzz_target-IDX70
423,afl,334,840,476,4199,4071,4,bloaty_fuzz_target-IDX70
424,entropic,318,780,476,4322,6071,5,bloaty_fuzz_target-IDX70
425,aflplusplus,253,60,476,3715,2071,6,bloaty_fuzz_target-IDX70
426,honggfuzz,405,720,464,4720,72,1,bloaty_fuzz_target-IDX71
427,afl,405,840,464,4328,4072,2,bloaty_fuzz_target-IDX71
428,libfuzzer,358,900,464,4369,8072,3,bloaty_fuzz_target-IDX71
429,eclipser,335,900,464,4273,10072,4,bloaty_fuzz_target-IDX71
430,entropic,302,900,464,4165,6072,5,bloaty_fuzz_target-IDX71
431,aflplusplus,279,60,464,3628,2072,6,bloaty_fuzz_target-IDX71
432,honggfuzz,54,420,60,4427,73,1,bloaty_fuzz_target-IDX72
433,afl,53,600,60,4232,4073,2,bloaty_fuzz_target-IDX72
434,eclipser,53,840,60,4308,10073,3,bloaty_fuzz_target-IDX72
435,entropic,41,720,60,4329,6073,4,bloaty_fuzz_target-IDX72
436,libfuzzer,32,420,60,4112,8073,5,bloaty_fuzz_target-IDX72
437,aflplusplus,27,480,60,3760,2073,6,bloaty_fuzz_target-IDX72
438,honggfuzz,233,420,563,4276,74,1,bloaty_fuzz_target-IDX73
439,eclipser,195,660,563,3988,10074,2,bloaty_fuzz_target-IDX73
440,afl,195,720,563,3919,4074,3,bloaty_fuzz_target-IDX73
441,libfuzzer,192,900,563,4005,8074,4,bloaty_fuzz_target-IDX73
442,entropic,190,720,563,3830,6074,5,bloaty_fuzz_target-IDX73
443,aflplusplus,186,60,563,3538,2074,6,bloaty_fuzz_target-IDX73
444,entropic,531,840,644,4432,6075,1,bloaty_fuzz_target-IDX74
445,eclipser,517,660,644,4324,10075,2,bloaty_fuzz_target-IDX74
446,afl,503,840,644,4365,4075,3,bloaty_fuzz_target-IDX74
447,libfuzzer,479,840,644,4399,8075,4,bloaty_fuzz_target-IDX74
448,aflplusplus,420,60,644,3828,2075,5,bloaty_fuzz_target-IDX74
449,honggfuzz,288,720,644,3956,75,6,bloaty_fuzz_target-IDX74
450,honggfuzz,378,900,431,4741,76,1,bloaty_fuzz_target-IDX75
451,afl,360,720,431,4298,4076,2,bloaty_fuzz_target-IDX75
452,libfuzzer,360,780,431,4327,8076,3,bloaty_fuzz_target-IDX75
453,eclipser,325,900,431,4360,10076,4,bloaty_fuzz_target-IDX75
454,aflplusplus,264,540,431,4068,2076,5,bloaty_fuzz_target-IDX75
455,entropic,262,900,431,4324,6076,6,bloaty_fuzz_target-IDX75
456,afl,333,900,476,4244,4077,1,bloaty_fuzz_target-IDX76
457,honggfuzz,205,840,476,4347,77,2,bloaty_fuzz_target-IDX76
458,entropic,204,900,476,4130,6077,3,bloaty_fuzz_target-IDX76
459,libfuzzer,198,480,476,3890,8077,4,bloaty_fuzz_target-IDX76
460,eclipser,180,900,476,4013,10077,5,bloaty_fuzz_target-IDX76
461,aflplusplus,128,60,476,3590,2077,6,bloaty_fuzz_target-IDX76
462,afl,986,900,1484,3416,4078,1,bloaty_fuzz_target-IDX77
463,honggfuzz,109,600,1484,1548,78,2,bloaty_fuzz_target-IDX77
464,entropic,96,720,1484,1756,6078,3,bloaty_fuzz_target-IDX77
465,eclipser,95,720,1484,1448,10078,4,bloaty_fuzz_target-IDX77
466,libfuzzer,89,660,1484,1520,8078,5,bloaty_fuzz_target-IDX77
467,aflplusplus,78,720,1484,1251,2078,6,bloaty_fuzz_target-IDX77
468,afl,1497,600,1827,3987,4079,1,bloaty_fuzz_target-IDX78
469,eclipser,1466,780,1827,3864,10079,2,bloaty_fuzz_target-IDX78
470,libfuzzer,288,480,1827,1593,8079,3,bloaty_fuzz_target-IDX78
471,honggfuzz,281,900,1827,1596,79,4,bloaty_fuzz_target-IDX78
472,entropic,280,660,1827,1590,6079,5,bloaty_fuzz_target-IDX78
473,aflplusplus,30,180,1827,962,2079,6,bloaty_fuzz_target-IDX78
474,honggfuzz,273,900,1699,1819,80,1,bloaty_fuzz_target-IDX79
475,afl,239,900,1699,1618,4080,2,bloaty_fuzz_target-IDX79
476,entropic,204,780,1699,1864,6080,3,bloaty_fuzz_target-IDX79
477,aflplusplus,169,60,1699,1473,2080,4,bloaty_fuzz_target-IDX79
478,eclipser,156,900,1699,1714,10080,5,bloaty_fuzz_target-IDX79
479,libfuzzer,101,420,1699,1729,8080,6,bloaty_fuzz_target-IDX79
480,entropic,181,840,287,4245,6081,1,bloaty_fuzz_target-IDX80
481,eclipser,164,840,287,4527,10081,2,bloaty_fuzz_target-IDX80
482,libfuzzer,137,900,287,4373,8081,3,bloaty_fuzz_target-IDX80
483,honggfuzz,129,660,287,4541,81,4,bloaty_fuzz_target-IDX80
484,aflplusplus,93,540,287,3980,2081,5,bloaty_fuzz_target-IDX80
485,afl,93,900,287,4191,4081,6,bloaty_fuzz_target-IDX80
486,honggfuzz,180,900,1114,2035,82,1,bloaty_fuzz_target-IDX81
487,entropic,176,720,1114,1972,6082,2,bloaty_fuzz_target-IDX81
488,libfuzzer,169,660,1114,1953,8082,3,bloaty_fuzz_target-IDX81
489,eclipser,167,840,1114,1870,10082,4,bloaty_fuzz_target-IDX81
490,afl,120,540,1114,1597,4082,5,bloaty_fuzz_target-IDX81
491,aflplusplus,99,780,1114,1546,2082,6,bloaty_fuzz_target-IDX81
492,honggfuzz,214,600,1655,1843,83,1,bloaty_fuzz_target-IDX82
493,entropic,179,900,1655,1939,6083,2,bloaty_fuzz_target-IDX82
494,afl,166,900,1655,1585,4083,3,bloaty_fuzz_target-IDX82
495,libfuzzer,165,420,1655,1781,8083,4,bloaty_fuzz_target-IDX82
496,aflplusplus,147,600,1655,1527,2083,5,bloaty_fuzz_target-IDX82
497,eclipser,145,840,1655,1786,10083,6,bloaty_fuzz_target-IDX82
498,entropic,272,720,1406,2059,6084,1,bloaty_fuzz_target-IDX83
499,libfuzzer,260,720,1406,1876,8084,2,bloaty_fuzz_target-IDX83
500,afl,256,840,1406,1667,4084,3,bloaty_fuzz_target-IDX83
501,honggfuzz,238,900,1406,1914,84,4,bloaty_fuzz_target-IDX83
502,eclipser,182,660,1406,1681,10084,5,bloaty_fuzz_target-IDX83
503,aflplusplus,155,60,1406,1498,2084,6,bloaty_fuzz_target-IDX83
504,eclipser,521,780,615,4424,10085,1,bloaty_fuzz_target-IDX84
505,entropic,511,840,615,4472,6085,2,bloaty_fuzz_target-IDX84
506,honggfuzz,504,720,615,4238,85,3,bloaty_fuzz_target-IDX84
507,afl,487,900,615,4212,4085,4,bloaty_fuzz_target-IDX84
508,libfuzzer,454,840,615,4369,8085,5,bloaty_fuzz_target-IDX84
509,aflplusplus,416,60,615,3913,2085,6,bloaty_fuzz_target-IDX84
510,honggfuzz,249,900,1186,1910,86,1,bloaty_fuzz_target-IDX85
511,afl,241,900,1186,1670,4086,2,bloaty_fuzz_target-IDX85
512,libfuzzer,233,840,1186,1888,8086,3,bloaty_fuzz_target-IDX85
513,eclipser,199,660,1186,1787,10086,4,bloaty_fuzz_target-IDX85
514,entropic,192,780,1186,1986,6086,5,bloaty_fuzz_target-IDX85
515,aflplusplus,180,60,1186,1500,2086,6,bloaty_fuzz_target-IDX85
516,afl,1471,900,2001,3731,4087,1,bloaty_fuzz_target-IDX86
517,entropic,184,720,2001,1746,6087,2,bloaty_fuzz_target-IDX86
518,eclipser,175,480,2001,1498,10087,3,bloaty_fuzz_target-IDX86
519,libfuzzer,160,900,2001,1543,8087,4,bloaty_fuzz_target-IDX86
520,honggfuzz,140,480,2001,1703,87,5,bloaty_fuzz_target-IDX86
521,aflplusplus,81,180,2001,1254,2087,6,bloaty_fuzz_target-IDX86
522,afl,513,720,581,4302,4088,1,bloaty_fuzz_target-IDX87
523,eclipser,509,900,581,4379,10088,2,bloaty_fuzz_target-IDX87
524,entropic,507,900,581,4484,6088,3,bloaty_fuzz_target-IDX87
525,honggfuzz,467,900,581,4485,88,4,bloaty_fuzz_target-IDX87
526,aflplusplus,463,900,581,3910,2088,5,bloaty_fuzz_target-IDX87
527,libfuzzer,289,540,581,4134,8088,6,bloaty_fuzz_target-IDX87
528,honggfuzz,673,840,765,4487,89,1,bloaty_fuzz_target-IDX88
529,libfuzzer,662,840,765,4362,8089,2,bloaty_fuzz_target-IDX88
530,eclipser,580,900,765,4229,10089,3,bloaty_fuzz_target-IDX88
531,afl,579,900,765,4029,4089,4,bloaty_fuzz_target-IDX88
532,entropic,388,840,765,3948,6089,5,bloaty_fuzz_target-IDX88
533,aflplusplus,364,540,765,3592,2089,6,bloaty_fuzz_target-IDX88
534,honggfuzz,414,720,1964,1627,90,1,bloaty_fuzz_target-IDX89
535,entropic,404,420,1964,1538,6090,2,bloaty_fuzz_target-IDX89
536,eclipser,402,600,1964,1592,10090,3,bloaty_fuzz_target-IDX89
537,libfuzzer,329,660,1964,1450,8090,4,bloaty_fuzz_target-IDX89
538,afl,262,720,1964,1263,4090,5,bloaty_fuzz_target-IDX89
539,aflplusplus,216,600,1964,1225,2090,6,bloaty_fuzz_target-IDX89
540,honggfuzz,175,900,411,4641,91,1,bloaty_fuzz_target-IDX90
541,entropic,170,900,411,4539,6091,2,bloaty_fuzz_target-IDX90
542,libfuzzer,157,780,411,4437,8091,3,bloaty_fuzz_target-IDX90
543,eclipser,152,300,411,4379,10091,4,bloaty_fuzz_target-IDX90
544,afl,138,900,411,4287,4091,5,bloaty_fuzz_target-IDX90
545,aflplusplus,98,60,411,3982,2091,6,bloaty_fuzz_target-IDX90
546,entropic,362,720,1899,1616,6092,1,bloaty_fuzz_target-IDX91
547,honggfuzz,341,840,1899,1717,92,2,bloaty_fuzz_target-IDX91
548,libfuzzer,284,720,1899,1352,8092,3,bloaty_fuzz_target-IDX91
549,eclipser,172,780,1899,1398,10092,4,bloaty_fuzz_target-IDX91
550,afl,62,900,1899,1131,4092,5,bloaty_fuzz_target-IDX91
551,aflplusplus,35,540,1899,1164,2092,6,bloaty_fuzz_target-IDX91
552,honggfuzz,65,840,73,4790,93,1,bloaty_fuzz_target-IDX92
553,entropic,48,660,73,4535,6093,2,bloaty_fuzz_target-IDX92
554,afl,47,240,73,4282,4093,3,bloaty_fuzz_target-IDX92
555,libfuzzer,47,600,73,4412,8093,4,bloaty_fuzz_target-IDX92
556,eclipser,47,840,73,4308,10093,5,bloaty_fuzz_target-IDX92
557,aflplusplus,18,60,73,4011,2093,6,bloaty_fuzz_target-IDX92
558,entropic,482,600,1783,1567,6094,1,bloaty_fuzz_target-IDX93
559,honggfuzz,475,780,1783,1377,94,2,bloaty_fuzz_target-IDX93
560,libfuzzer,454,300,1783,1305,8094,3,bloaty_fuzz_target-IDX93
561,eclipser,451,300,1783,1289,10094,4,bloaty_fuzz_target-IDX93
562,afl,411,240,1783,1112,4094,5,bloaty_fuzz_target-IDX93
563,aflplusplus,374,780,1783,1122,2094,6,bloaty_fuzz_target-IDX93
564,libfuzzer,115,240,267,4144,8095,1,bloaty_fuzz_target-IDX94
565,entropic,91,780,267,4500,6095,2,bloaty_fuzz_target-IDX94
566,afl,91,840,267,4467,4095,3,bloaty_fuzz_target-IDX94
567,honggfuzz,83,480,267,4667,95,4,bloaty_fuzz_target-IDX94
568,aflplusplus,81,720,267,4051,2095,5,bloaty_fuzz_target-IDX94
569,eclipser,80,900,267,4409,10095,6,bloaty_fuzz_target-IDX94
570,afl,1199,900,1282,4508,4096,1,bloaty_fuzz_target-IDX95
571,eclipser,196,900,1282,2160,10096,2,bloaty_fuzz_target-IDX95
572,honggfuzz,184,840,1282,1881,96,3,bloaty_fuzz_target-IDX95
573,aflplusplus,150,480,1282,1702,2096,4,bloaty_fuzz_target-IDX95
574,entropic,150,720,1282,2123,6096,5,bloaty_fuzz_target-IDX95
575,libfuzzer,148,420,1282,1961,8096,6,bloaty_fuzz_target-IDX95
576,honggfuzz,913,840,936,4253,97,1,bloaty_fuzz_target-IDX96
577,entropic,904,840,936,4672,6097,2,bloaty_fuzz_target-IDX96
578,eclipser,903,900,936,4516,10097,3,bloaty_fuzz_target-IDX96
579,afl,877,300,936,4251,4097,4,bloaty_fuzz_target-IDX96
580,libfuzzer,866,480,936,4322,8097,5,bloaty_fuzz_target-IDX96
581,aflplusplus,856,60,936,3901,2097,6,bloaty_fuzz_target-IDX96
582,honggfuzz,318,840,649,4562,98,1,bloaty_fuzz_target-IDX97
583,eclipser,316,720,649,4452,10098,2,bloaty_fuzz_target-IDX97
584,libfuzzer,307,660,649,4368,8098,3,bloaty_fuzz_target-IDX97
585,afl,286,720,649,4386,4098,4,bloaty_fuzz_target-IDX97
586,aflplusplus,258,60,649,4009,2098,5,bloaty_fuzz_target-IDX97
587,entropic,122,720,649,3786,6098,6,bloaty_fuzz_target-IDX97
588,entropic,262,540,1342,1971,6099,1,bloaty_fuzz_target-IDX98
589,libfuzzer,261,840,1342,1933,8099,2,bloaty_fuzz_target-IDX98
590,honggfuzz,259,480,1342,1810,99,3,bloaty_fuzz_target-IDX98
591,eclipser,246,840,1342,1962,10099,4,bloaty_fuzz_target-IDX98
592,afl,209,900,1342,1672,4099,5,bloaty_fuzz_target-IDX98
593,aflplusplus,114,60,1342,1511,2099,6,bloaty_fuzz_target-IDX98
594,honggfuzz,242,540,340,4511,100,1,bloaty_fuzz_target-IDX99
595,entropic,220,600,340,4166,6100,2,bloaty_fuzz_target-IDX99
596,libfuzzer,205,900,340,4110,8100,3,bloaty_fuzz_target-IDX99
597,eclipser,188,780,340,4159,10100,4,bloaty_fuzz_target-IDX99
598,afl,159,420,340,4081,4100,5,bloaty_fuzz_target-IDX99
599,aflplusplus,125,300,340,3711,2100,6,bloaty_fuzz_target-IDX99
600,aflplusplus,1501,480,1805,6852,2101,1,curl_curl_fuzzer_http-IDX0
601,honggfuzz,1402,900,1805,6260,101,2,curl_curl_fuzzer_http-IDX0
602,entropic,557,720,1805,5117,6101,3,curl_curl_fuzzer_http-IDX0
603,afl,555,780,1805,5262,4101,4,curl_curl_fuzzer_http-IDX0
604,eclipser,553,720,1805,5202,10101,5,curl_curl_fuzzer_http-IDX0
605,libfuzzer,547,840,1805,5032,8101,6,curl_curl_fuzzer_http-IDX0
606,entropic,2561,840,2857,5431,6102,1,curl_curl_fuzzer_http-IDX1
607,aflplusplus,1980,660,2857,5048,2102,2,curl_curl_fuzzer_http-IDX1
608,honggfuzz,1950,780,2857,5342,102,3,curl_curl_fuzzer_http-IDX1
609,eclipser,1945,420,2857,4997,10102,4,curl_curl_fuzzer_http-IDX1
610,afl,1944,480,2857,4990,4102,5,curl_curl_fuzzer_http-IDX1
611,libfuzzer,1713,720,2857,4492,8102,6,curl_curl_fuzzer_http-IDX1
612,aflplusplus,518,540,883,5349,2103,1,curl_curl_fuzzer_http-IDX2
613,honggfuzz,491,60,883,4398,103,2,curl_curl_fuzzer_http-IDX2
614,entropic,491,120,883,4544,6103,3,curl_curl_fuzzer_http-IDX2
615,libfuzzer,491,120,883,4436,8103,4,curl_curl_fuzzer_http-IDX2
616,eclipser,491,120,883,4402,10103,5,curl_curl_fuzzer_http-IDX2
617,afl,490,60,883,4378,4103,6,curl_curl_fuzzer_http-IDX2
618,aflplusplus,932,600,1273,6833,2104,1,curl_curl_fuzzer_http-IDX3
619,afl,543,900,1273,5956,4104,2,curl_curl_fuzzer_http-IDX3
620,libfuzzer,426,780,1273,5854,8104,3,curl_curl_fuzzer_http-IDX3
621,eclipser,422,600,1273,5887,10104,4,curl_curl_fuzzer_http-IDX3
622,entropic,416,180,1273,5612,6104,5,curl_curl_fuzzer_http-IDX3
623,honggfuzz,413,900,1273,5835,104,6,curl_curl_fuzzer_http-IDX3
624,afl,534,240,777,5223,4105,1,curl_curl_fuzzer_http-IDX4
625,aflplusplus,533,240,777,5248,2105,2,curl_curl_fuzzer_http-IDX4
626,eclipser,530,120,777,5063,10105,3,curl_curl_fuzzer_http-IDX4
627,libfuzzer,528,600,777,4963,8105,4,curl_curl_fuzzer_http-IDX4
628,honggfuzz,522,600,777,4965,105,5,curl_curl_fuzzer_http-IDX4
629,entropic,521,540,777,5194,6105,6,curl_curl_fuzzer_http-IDX4
630,aflplusplus,830,780,1076,7738,2106,1,curl_curl_fuzzer_http-IDX5
631,eclipser,796,720,1076,7016,10106,2,curl_curl_fuzzer_http-IDX5
632,entropic,790,240,1076,6879,6106,3,curl_curl_fuzzer_http-IDX5
633,honggfuzz,790,420,1076,6908,106,4,curl_curl_fuzzer_http-IDX5
634,afl,780,180,1076,6879,4106,5,curl_curl_fuzzer_http-IDX5
635,libfuzzer,779,180,1076,6772,8106,6,curl_curl_fuzzer_http-IDX5
636,aflplusplus,1531,480,2925,5331,2107,1,curl_curl_fuzzer_http-IDX6
637,eclipser,1208,600,2925,4714,10107,2,curl_curl_fuzzer_http-IDX6
638,afl,1206,660,2925,4491,4107,3,curl_curl_fuzzer_http-IDX6
639,entropic,1197,900,2925,4625,6107,4,curl_curl_fuzzer_http-IDX6
640,libfuzzer,1193,540,2925,4476,8107,5,curl_curl_fuzzer_http-IDX6
641,honggfuzz,1176,480,2925,4540,107,6,curl_curl_fuzzer_http-IDX6
642,eclipser,762,360,1288,7231,10108,1,curl_curl_fuzzer_http-IDX7
643,aflplusplus,762,420,1288,7277,2108,2,curl_curl_fuzzer_http-IDX7
644,afl,760,240,1288,7119,4108,3,curl_curl_fuzzer_http-IDX7
645,entropic,760,780,1288,7172,6108,4,curl_curl_fuzzer_http-IDX7
646,honggfuzz,747,900,1288,7204,108,5,curl_curl_fuzzer_http-IDX7
647,libfuzzer,724,240,1288,6823,8108,6,curl_curl_fuzzer_http-IDX7
648,afl,898,840,1061,5909,4109,1,curl_curl_fuzzer_http-IDX8
649,honggfuzz,832,900,1061,6334,109,2,curl_curl_fuzzer_http-IDX8
650,aflplusplus,198,180,1061,5444,2109,3,curl_curl_fuzzer_http-IDX8
651,eclipser,198,840,1061,5341,10109,4,curl_curl_fuzzer_http-IDX8
652,entropic,195,180,1061,5085,6109,5,curl_curl_fuzzer_http-IDX8
653,libfuzzer,190,360,1061,4928,8109,6,curl_curl_fuzzer_http-IDX8
654,aflplusplus,623,60,1839,5164,2110,1,curl_curl_fuzzer_http-IDX9
655,afl,623,660,1839,5351,4110,2,curl_curl_fuzzer_http-IDX9
656,honggfuzz,622,480,1839,5129,110,3,curl_curl_fuzzer_http-IDX9
657,eclipser,622,840,1839,5466,10110,4,curl_curl_fuzzer_http-IDX9
658,entropic,621,600,1839,5127,6110,5,curl_curl_fuzzer_http-IDX9
659,libfuzzer,620,360,1839,5021,8110,6,curl_curl_fuzzer_http-IDX9
660,afl,341,420,1969,5453,4111,1,curl_curl_fuzzer_http-IDX10
661,eclipser,329,300,1969,5073,10111,2,curl_curl_fuzzer_http-IDX10
662,libfuzzer,329,540,1969,5213,8111,3,curl_curl_fuzzer_http-IDX10
663,entropic,319,360,1969,4971,6111,4,curl_curl_fuzzer_http-IDX10
664,honggfuzz,318,600,1969,4931,111,5,curl_curl_fuzzer_http-IDX10
665,aflplusplus,0,120,1969,3177,2111,6,curl_curl_fuzzer_http-IDX10
666,aflplusplus,1193,780,1539,7002,2112,1,curl_curl_fuzzer_http-IDX11
667,eclipser,509,660,1539,5660,10112,2,curl_curl_fuzzer_http-IDX11
668,libfuzzer,488,600,1539,5584,8112,3,curl_curl_fuzzer_http-IDX11
669,afl,486,180,1539,5543,4112,4,curl_curl_fuzzer_http-IDX11
670,honggfuzz,480,660,1539,5511,112,5,curl_curl_fuzzer_http-IDX11
671,entropic,469,600,1539,5616,6112,6,curl_curl_fuzzer_http-IDX11
672,aflplusplus,2855,840,3253,6024,2113,1,curl_curl_fuzzer_http-IDX12
673,honggfuzz,2098,900,3253,5008,113,2,curl_curl_fuzzer_http-IDX12
674,afl,2082,660,3253,4814,4113,3,curl_curl_fuzzer_http-IDX12
675,libfuzzer,2079,840,3253,4787,8113,4,curl_curl_fuzzer_http-IDX12
676,eclipser,2077,840,3253,4784,10113,5,curl_curl_fuzzer_http-IDX12
677,entropic,2076,720,3253,4730,6113,6,curl_curl_fuzzer_http-IDX12
678,aflplusplus,1612,720,2394,6735,2114,1,curl_curl_fuzzer_http-IDX13
679,afl,659,300,2394,4864,4114,2,curl_curl_fuzzer_http-IDX13
680,honggfuzz,658,840,2394,5045,114,3,curl_curl_fuzzer_http-IDX13
681,eclipser,591,420,2394,4687,10114,4,curl_curl_fuzzer_http-IDX13
682,entropic,426,240,2394,4539,6114,5,curl_curl_fuzzer_http-IDX13
683,libfuzzer,421,420,2394,4371,8114,6,curl_curl_fuzzer_http-IDX13
684,aflplusplus,1976,420,2009,6794,2115,1,curl_curl_fuzzer_http-IDX14
685,honggfuzz,1959,900,2009,6359,115,2,curl_curl_fuzzer_http-IDX14
686,afl,1847,600,2009,6481,4115,3,curl_curl_fuzzer_http-IDX14
687,entropic,1847,660,2009,5503,6115,4,curl_curl_fuzzer_http-IDX14
688,eclipser,1832,240,2009,5903,10115,5,curl_curl_fuzzer_http-IDX14
689,libfuzzer,1827,660,2009,4431,8115,6,curl_curl_fuzzer_http-IDX14
690,aflplusplus,1705,480,3171,5377,2116,1,curl_curl_fuzzer_http-IDX15
691,entropic,1437,240,3171,4642,6116,2,curl_curl_fuzzer_http-IDX15
692,afl,1376,120,3171,4461,4116,3,curl_curl_fuzzer_http-IDX15
693,libfuzzer,1376,360,3171,4543,8116,4,curl_curl_fuzzer_http-IDX15
694,honggfuzz,1376,720,3171,4662,116,5,curl_curl_fuzzer_http-IDX15
695,eclipser,1374,420,3171,4487,10116,6,curl_curl_fuzzer_http-IDX15
696,aflplusplus,919,480,1659,6315,2117,1,curl_curl_fuzzer_http-IDX16
697,afl,807,540,1659,6151,4117,2,curl_curl_fuzzer_http-IDX16
698,eclipser,805,840,1659,5901,10117,3,curl_curl_fuzzer_http-IDX16
699,honggfuzz,804,900,1659,6006,117,4,curl_curl_fuzzer_http-IDX16
700,entropic,797,720,1659,5895,6117,5,curl_curl_fuzzer_http-IDX16
701,libfuzzer,795,540,1659,5947,8117,6,curl_curl_fuzzer_http-IDX16
702,aflplusplus,1182,780,1211,6070,2118,1,curl_curl_fuzzer_http-IDX17
703,honggfuzz,1131,900,1211,5697,118,2,curl_curl_fuzzer_http-IDX17
704,entropic,1019,360,1211,5488,6118,3,curl_curl_fuzzer_http-IDX17
705,afl,1018,660,1211,5436,4118,4,curl_curl_fuzzer_http-IDX17
706,eclipser,1017,420,1211,5351,10118,5,curl_curl_fuzzer_http-IDX17
707,libfuzzer,1001,300,1211,5183,8118,6,curl_curl_fuzzer_http-IDX17
708,honggfuzz,1063,660,1801,6480,119,1,curl_curl_fuzzer_http-IDX18
